,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
1452,o_360470569002,3585.801738,876.815,1,22.3,14.96666667,4.683333333
1453,o_360470570001,2952.375464,1284.801,0,27.65,21.86666667,4.7
1454,o_360470570002,3108.345464,1440.771,0,30.2,24.41666667,4.816666667
1455,o_360470570003,2851.692995,1184.448,0,26.73333333,20.1,1.15
1456,o_360470570004,2563.060797,1129.725,0,24.8,19.1,3.083333333
1457,o_360470571001,3058.029977,1455.803,0,32.61666667,24.83333333,1.933333333
1458,o_360470571002,2828.630576,1467.716,0,31.68333333,25.08333333,2.866666667
1459,o_360470571003,2766.597435,824.428,0,23.48333333,14,2
1460,o_360470571004,3555.024738,846.038,1,21.73333333,14.4,5.25
1461,o_360470572001,2995.476464,1327.902,0,28.38333333,22.6,6.633333333
1462,o_360470572002,2755.206995,1087.962,0,25.16666667,18.53333333,2.716666667
1463,o_360470573001,3476.412254,1298.011,0,32.63333333,22.01666667,1.916666667
1464,o_360470573002,3646.467738,937.481,1,23.28333333,15.95,3.7
1465,o_360470573003,3267.890254,1089.489,0,29.1,18.48333333,2.166666667
1466,o_360470574001,2087.931741,1126.848,0,22.81666667,19,1.783333333
1467,o_360470574002,2499.530995,832.286,0,20.85,14.21666667,3.75
1468,o_360470575001,4330.927998,613.995,0,28.65,10.45,2.616666667
1469,o_360470575002,4290.376806,1093.18,1,25.06666667,18.56666667,11.23333333
1470,o_360470575003,4159.970621,654.609,1,19.48333333,11.15,4.216666667
1471,o_360470575004,3829.397923,1428.576,1,29.66666667,24.16666667,6.633333333
1472,o_360470576001,2589.309995,922.065,0,22.4,15.76666667,2.2
1473,o_360470576002,1750.762027,1592.932,0,27.5,26.78333333,6.6
1474,o_360470578001,1902.169027,1744.339,0,30,29.28333333,4.1
1475,o_360470578002,2394.968922,1343.547,0,24.86666667,22.86666667,2.983333333
1476,o_360470579011,4693.259189,546.868,0,29.63333333,9.316666667,1.633333333
1477,o_360470579012,4424.776998,707.844,0,30.2,12,1.066666667
1478,o_360470579021,5084.248621,1578.887,1,35.15,26.81666667,6.55
1479,o_360470580001,2221.662922,1170.241,0,21.88333333,19.88333333,5.966666667
1480,o_360470580002,4466.489921,1213.938,0,29.48333333,20.48333333,1.283333333
1481,o_360470582001,2741.939595,1808.466,0,32.63333333,30.63333333,1.733333333
1482,o_360470582002,1756.094288,1251.251,0,23.81666667,21.21666667,1.166666667
1483,o_360470582003,3172.238823,1784.053,0,33.31666667,30.31666667,1.05
1484,o_360470584001,1835.435391,1109.98,0,22.31666667,18.83333333,3.5
1485,o_360470584002,1396.634746,1156.334,0,20.9,19.66666667,4.083333333
1486,o_360470586001,4009.715692,1211.876,0,28.48333333,20.48333333,2.283333333
1487,o_360470586002,2352.424595,1418.951,0,26.08333333,24.08333333,8.283333333
1488,o_360470588001,1340.939954,598.08,0,13.73333333,10.16666667,2.116666667
1489,o_360470588002,1454.910125,582.485,0,14.08333333,9.9,1.766666667
1490,o_360470589011,3778.271454,914.164,0,29.6,15.61666667,1.666666667
1491,o_360470589012,4209.702738,1500.716,1,32.86666667,25.53333333,8.833333333
1492,o_360470589021,3768.010524,1930.171,0,41.6,32.65,1.666666667
1493,o_360470590001,1630.251581,424.736,0,13,7.216666667,2.85
