GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km
360610022014,360610022014,Block Group 4; Census Tract 22.01; New York County; New York,Manhattan,2663,1124,1063,0.9457295374,1059,505,0.4768649669,619,0.2324446113,712,0.2673676305,309,0.1160345475,359,0.1348103643,637,0.2392039054,1149,0.4314682689,147,0.1307829181,36061002201,6780,1971,0.2907079646,6780,1387,0.2045722714,6780,463,0.06828908555,56232,0.056232,47357.37658
360610220004,360610220004,Block Group 4; Census Tract 220; New York County; New York,Manhattan,1828,919,919,1,1247,482,0.3865276664,141,0.07713347921,333,0.182166302,494,0.2702407002,555,0.3036105033,183,0.1001094092,596,0.3260393873,182,0.1980413493,36061022000,6017,1513,0.2514542131,6087,501,0.08230655495,6087,336,0.05519960572,31927,0.031927,57255.61437
360610223014,360610223014,Block Group 4; Census Tract 223.01; New York County; New York,Manhattan,2122,701,701,1,976,158,0.1618852459,127,0.05984919887,233,0.1098020735,118,0.05560791706,734,0.3459000943,201,0.09472196041,1013,0.4773798303,172,0.245363766,36061022301,7226,2307,0.3192637697,7226,1169,0.1617769167,7226,485,0.06711873789,18444,0.018444,115050.9651
360610224004,360610224004,Block Group 4; Census Tract 224; New York County; New York,Manhattan,2197,1058,1058,1,581,483,0.8313253012,463,0.2107419208,417,0.1898042786,0,0,1336,0.6081019572,0,0,805,0.3664087392,69,0.0652173913,36061022400,6591,2756,0.4181459566,6641,1362,0.2050895949,6641,349,0.05255232646,43037,0.043037,51049.09729
360610225004,360610225004,Block Group 4; Census Tract 225; New York County; New York,Manhattan,1008,301,301,1,392,203,0.5178571429,280,0.2777777778,55,0.05456349206,142,0.1408730159,412,0.4087301587,0,0,454,0.4503968254,67,0.2225913621,36061022500,11262,2790,0.2477357485,11309,1853,0.1638517995,11309,653,0.05774162172,15695,0.015695,64224.27525
360610228004,360610228004,Block Group 4; Census Tract 228; New York County; New York,Manhattan,1322,623,288,0.4622792937,749,286,0.3818424566,211,0.1596066566,311,0.2352496218,476,0.3600605144,621,0.4697428139,0,0,84,0.06354009077,0,0,36061022800,5663,1384,0.244393431,5713,1020,0.1785401715,5713,169,0.02958165587,43523,0.043523,30374.74439
360610229004,360610229004,Block Group 4; Census Tract 229; New York County; New York,Manhattan,1728,586,487,0.8310580205,621,332,0.5346215781,271,0.1568287037,191,0.1105324074,260,0.150462963,608,0.3518518519,29,0.01678240741,661,0.3825231481,84,0.1433447099,36061022900,7702,2360,0.3064139185,7702,1044,0.135549208,7702,480,0.06232147494,21668,0.021668,79748.93853
360610230004,360610230004,Block Group 4; Census Tract 230; New York County; New York,Manhattan,2873,991,991,1,334,279,0.8353293413,532,0.1851722938,581,0.2022276366,55,0.01914375218,1784,0.6209537069,57,0.01983988862,447,0.155586495,0,0,36061023000,8764,4277,0.4880191693,8773,2185,0.2490596147,8773,401,0.04570842357,43471,0.043471,66090.03704
360610231004,360610231004,Block Group 4; Census Tract 231; New York County; New York,Manhattan,2850,1200,1174,0.9783333333,1638,1062,0.6483516484,547,0.1919298246,370,0.1298245614,463,0.1624561404,1426,0.5003508772,95,0.03333333333,665,0.2333333333,44,0.03666666667,36061023100,7110,1493,0.2099859353,7126,729,0.1023014314,7126,396,0.05557114791,35524,0.035524,80227.45186
360610232004,360610232004,Block Group 4; Census Tract 232; New York County; New York,Manhattan,2714,962,962,1,1231,912,0.7408610885,581,0.2140751658,313,0.1153279293,192,0.07074428887,1600,0.5895357406,0,0,900,0.3316138541,34,0.03534303534,36061023200,9183,4815,0.5243384515,9183,1595,0.1736905151,9183,710,0.07731678101,46812,0.046812,57976.5872
360610236004,360610236004,Block Group 4; Census Tract 236; New York County; New York,Manhattan,3611,1768,1489,0.8421945701,1222,1058,0.8657937807,82,0.02270839103,769,0.2129603988,0,0,2626,0.7272223761,0,0,694,0.1921905289,54,0.03054298643,36061023600,11040,1708,0.1547101449,11042,2175,0.1969751857,11042,515,0.04664010143,42519,0.042519,84926.73863
360610241004,360610241004,Block Group 4; Census Tract 241; New York County; New York,Manhattan,1627,729,729,1,563,367,0.6518650089,201,0.1235402581,319,0.1960663798,125,0.07682851875,414,0.2544560541,13,0.00799016595,1058,0.6502765827,127,0.1742112483,36061024100,7838,1663,0.2121714723,7915,1943,0.2454832596,7915,788,0.09955780164,21739,0.021739,74842.44905
360610245004,360610245004,Block Group 4; Census Tract 245; New York County; New York,Manhattan,2741,1015,1015,1,685,446,0.6510948905,862,0.314483765,293,0.1068952937,301,0.1098139365,358,0.1306092667,176,0.06421014228,1686,0.6151039767,134,0.1320197044,36061024500,14577,4599,0.3154970158,14577,3485,0.2390752555,14577,528,0.03622144474,40625,0.040625,67470.76923
360610247004,360610247004,Block Group 4; Census Tract 247; New York County; New York,Manhattan,731,184,184,1,264,219,0.8295454545,246,0.3365253078,71,0.09712722298,53,0.07250341997,0,0,54,0.07387140903,624,0.853625171,63,0.3423913043,36061024700,6102,1172,0.1920681744,6102,1554,0.2546705998,6102,138,0.02261553589,16128,0.016128,45324.90079
360610253004,360610253004,Block Group 4; Census Tract 253; New York County; New York,Manhattan,1284,634,611,0.9637223975,566,342,0.6042402827,164,0.1277258567,436,0.3395638629,237,0.1845794393,27,0.02102803738,49,0.03816199377,928,0.722741433,37,0.05835962145,36061025300,10132,1826,0.1802210817,10172,1541,0.1514942981,10172,555,0.05456154149,42505,0.042505,30208.2108
360610255004,360610255004,Block Group 4; Census Tract 255; New York County; New York,Manhattan,814,338,338,1,569,450,0.7908611599,17,0.02088452088,79,0.09705159705,252,0.3095823096,0,0,62,0.07616707617,428,0.5257985258,5,0.01479289941,36061025500,4574,915,0.2000437254,5480,694,0.1266423358,5480,433,0.07901459854,22383,0.022383,36366.88558
360610025004,360610025004,Block Group 4; Census Tract 25; New York County; New York,Manhattan,1873,956,956,1,514,239,0.4649805447,198,0.1057127603,594,0.3171382808,52,0.02776294714,355,0.1895355045,876,0.4676988788,536,0.2861719167,444,0.4644351464,36061002500,4476,2408,0.5379803396,4476,904,0.2019660411,4476,148,0.03306523682,29446,0.029446,63607.96033
360610261004,360610261004,Block Group 4; Census Tract 261; New York County; New York,Manhattan,1639,469,469,1,656,313,0.4771341463,570,0.3477730323,72,0.04392922514,24,0.01464307505,24,0.01464307505,146,0.08907870653,1445,0.8816351434,73,0.1556503198,36061026100,11982,4282,0.3573693874,12041,2403,0.1995681422,12041,1529,0.1269828087,21795,0.021795,75200.73411
360610263004,360610263004,Block Group 4; Census Tract 263; New York County; New York,Manhattan,1620,667,667,1,727,329,0.4525447043,155,0.09567901235,284,0.175308642,476,0.2938271605,34,0.02098765432,0,0,1061,0.6549382716,118,0.1769115442,36061026300,8342,1502,0.1800527451,8342,1344,0.1611124431,8342,1239,0.1485255334,45878,0.045878,35311.04233
360610265004,360610265004,Block Group 4; Census Tract 265; New York County; New York,Manhattan,1850,402,402,1,871,719,0.8254879449,236,0.1275675676,195,0.1054054054,340,0.1837837838,39,0.02108108108,68,0.03675675676,1380,0.7459459459,105,0.2611940299,36061026500,7665,852,0.1111545988,7702,955,0.1239937679,7702,660,0.08569202804,34785,0.034785,53183.84361
360610269004,360610269004,Block Group 4; Census Tract 269; New York County; New York,Manhattan,1010,468,468,1,392,184,0.4693877551,15,0.01485148515,399,0.395049505,333,0.3297029703,14,0.01386138614,0,0,663,0.6564356436,280,0.5982905983,36061026900,7414,1069,0.1441866739,7594,1256,0.1653937319,7594,507,0.06676323413,32090,0.03209,31473.97943
360610271004,360610271004,Block Group 4; Census Tract 271; New York County; New York,Manhattan,1440,606,606,1,792,703,0.8876262626,182,0.1263888889,373,0.2590277778,371,0.2576388889,362,0.2513888889,29,0.02013888889,668,0.4638888889,28,0.04620462046,36061027100,7742,1165,0.1504779127,7742,861,0.1112115732,7742,721,0.0931283906,40744,0.040744,35342.62714
360610273004,360610273004,Block Group 4; Census Tract 273; New York County; New York,Manhattan,1627,537,519,0.9664804469,692,243,0.3511560694,586,0.3601720959,180,0.110633067,1361,0.8365089121,28,0.0172095882,22,0.0135218193,177,0.1087891825,31,0.05772811918,36061027300,7434,332,0.04465967178,7434,552,0.07425343019,7434,102,0.01372074253,28032,0.028032,58040.8105
360610277004,360610277004,Block Group 4; Census Tract 277; New York County; New York,Manhattan,1719,482,482,1,678,440,0.6489675516,338,0.1966259453,116,0.06748109366,0,0,35,0.02036067481,0,0,1575,0.9162303665,213,0.4419087137,36061027700,5817,1307,0.2246862644,5817,778,0.1337459171,5817,449,0.07718755372,17331,0.017331,99186.42894
360610279004,360610279004,Block Group 4; Census Tract 279; New York County; New York,Manhattan,1236,730,724,0.9917808219,803,407,0.5068493151,87,0.07038834951,174,0.140776699,352,0.284789644,50,0.04045307443,35,0.0283171521,700,0.5663430421,143,0.195890411,36061027900,9587,1033,0.1077500782,9587,1130,0.1178679462,9587,679,0.07082507562,48371,0.048371,25552.50047
360610283004,360610283004,Block Group 4; Census Tract 283; New York County; New York,Manhattan,2752,948,948,1,1405,914,0.6505338078,396,0.1438953488,314,0.1140988372,71,0.0257994186,88,0.03197674419,0,0,2515,0.913880814,164,0.1729957806,36061028300,7961,1315,0.1651802537,8016,1332,0.1661676647,8016,715,0.08919660679,38612,0.038612,71273.17932
360610285004,360610285004,Block Group 4; Census Tract 285; New York County; New York,Manhattan,1918,476,476,1,595,269,0.4521008403,373,0.1944734098,474,0.2471324296,136,0.07090719499,45,0.02346193952,0,0,1723,0.8983315954,59,0.1239495798,36061028500,7045,2130,0.3023420866,7094,986,0.1389906964,7094,525,0.07400620242,24910,0.02491,76997.18988
360610028004,360610028004,Block Group 4; Census Tract 28; New York County; New York,Manhattan,2369,1144,1000,0.8741258741,864,492,0.5694444444,302,0.1274799493,632,0.2667792317,315,0.1329674968,195,0.08231321233,730,0.3081468974,1069,0.4512452512,275,0.2403846154,36061002800,6483,1262,0.1946629647,6497,1636,0.251808527,6497,167,0.02570417116,92017,0.092017,25745.24273
360610291004,360610291004,Block Group 4; Census Tract 291; New York County; New York,Manhattan,1672,497,497,1,1032,808,0.7829457364,221,0.1321770335,219,0.1309808612,54,0.03229665072,74,0.04425837321,0,0,1526,0.9126794258,68,0.1368209256,36061029100,10834,1528,0.1410374746,10870,1568,0.14425023,10870,546,0.0502299908,50534,0.050534,33086.63474
360610293004,360610293004,Block Group 4; Census Tract 293; New York County; New York,Manhattan,1122,484,484,1,716,452,0.6312849162,157,0.1399286988,266,0.2370766488,112,0.09982174688,46,0.04099821747,47,0.04188948307,850,0.7575757576,165,0.3409090909,36061029300,8011,2866,0.3577580826,8011,1674,0.2089626763,8011,555,0.06927974036,29929,0.029929,37488.72331
360610295004,360610295004,Block Group 4; Census Tract 295; New York County; New York,Manhattan,1685,649,583,0.8983050847,849,526,0.6195524146,358,0.212462908,356,0.2112759644,678,0.4023738872,22,0.01305637982,186,0.1103857567,777,0.4611275964,108,0.1664098613,36061029500,7564,419,0.05539397144,7565,920,0.12161269,7565,455,0.06014540648,36994,0.036994,45547.92669
360610030014,360610030014,Block Group 4; Census Tract 30.01; New York County; New York,Manhattan,610,328,293,0.8932926829,269,83,0.3085501859,0,0,183,0.3,111,0.1819672131,0,0,271,0.4442622951,212,0.3475409836,9,0.02743902439,36061003001,4256,790,0.1856203008,4270,582,0.1362997658,4270,187,0.04379391101,30850,0.03085,19773.09562
360610309004,360610309004,Block Group 4; Census Tract 309; New York County; New York,Manhattan,2269,708,671,0.947740113,1260,609,0.4833333333,455,0.2005288673,438,0.19303658,54,0.02379903041,90,0.03966505068,0,0,2094,0.9228735126,174,0.2457627119,36061030900,10253,3760,0.366721935,10253,2809,0.2739685946,10253,432,0.04213400956,48863,0.048863,46435.95358
360610317044,360610317044,Block Group 4; Census Tract 317.04; New York County; New York,Manhattan,1540,808,808,1,1199,379,0.3160967473,130,0.08441558442,91,0.05909090909,913,0.5928571429,1,0.0006493506494,585,0.3798701299,41,0.02662337662,0,0,36061031704,10097,333,0.0329800931,10097,273,0.02703773398,10097,259,0.02565118352,60515,0.060515,25448.23597
360610032004,360610032004,Block Group 4; Census Tract 32; New York County; New York,Manhattan,637,460,421,0.9152173913,220,52,0.2363636364,0,0,306,0.4803767661,424,0.6656200942,0,0,200,0.3139717425,13,0.02040816327,62,0.1347826087,36061003200,7866,1135,0.1442918891,7866,1007,0.1280193237,7866,361,0.04589371981,16816,0.016816,37880.58991
360610033004,360610033004,Block Group 4; Census Tract 33; New York County; New York,Manhattan,1447,642,570,0.8878504673,909,302,0.3322332233,246,0.1700069109,213,0.1472011057,947,0.6544574983,0,0,236,0.1630960608,70,0.04837595024,104,0.1619937695,36061003300,5951,206,0.03461603092,5951,241,0.0404973954,5951,210,0.03528818686,63224,0.063224,22886.8784
360610034004,360610034004,Block Group 4; Census Tract 34; New York County; New York,Manhattan,1904,881,726,0.8240635641,1385,696,0.5025270758,248,0.1302521008,176,0.09243697479,1115,0.5856092437,129,0.06775210084,59,0.03098739496,586,0.3077731092,42,0.04767309875,36061003400,6990,1200,0.1716738197,6990,574,0.08211731044,6990,327,0.04678111588,36708,0.036708,51868.80244
360610038004,360610038004,Block Group 4; Census Tract 38; New York County; New York,Manhattan,1250,644,644,1,773,240,0.3104786546,146,0.1168,263,0.2104,859,0.6872,26,0.0208,145,0.116,220,0.176,0,0,36061003800,7018,1245,0.1774009689,7254,629,0.08671078026,7254,234,0.03225806452,17764,0.017764,70367.03445
360610039004,360610039004,Block Group 4; Census Tract 39; New York County; New York,Manhattan,538,241,241,1,278,93,0.3345323741,100,0.1858736059,78,0.1449814126,254,0.4721189591,16,0.02973977695,72,0.1338289963,81,0.1505576208,24,0.09958506224,36061003900,5699,1061,0.1861730128,5699,745,0.1307246885,5699,57,0.01000175469,40617,0.040617,13245.6853
360610040024,360610040024,Block Group 4; Census Tract 40.02; New York County; New York,Manhattan,1386,313,313,1,641,218,0.3400936037,133,0.09595959596,80,0.05772005772,732,0.5281385281,117,0.08441558442,201,0.145021645,243,0.1753246753,16,0.05111821086,36061004002,4684,877,0.1872331341,6268,300,0.04786215699,6268,111,0.01770899809,32520,0.03252,42619.9262
360610041004,360610041004,Block Group 4; Census Tract 41; New York County; New York,Manhattan,1182,649,616,0.9491525424,523,133,0.2543021033,33,0.02791878173,174,0.1472081218,448,0.3790186125,0,0,685,0.5795262267,34,0.02876480541,36,0.05546995378,36061004100,6495,871,0.1341031563,6889,565,0.08201480621,6889,380,0.05516040064,30922,0.030922,38225.21182
360610044004,360610044004,Block Group 4; Census Tract 44; New York County; New York,Manhattan,2290,1208,1208,1,1203,498,0.4139650873,243,0.1061135371,562,0.2454148472,1895,0.827510917,0,0,178,0.07772925764,140,0.06113537118,220,0.1821192053,36061004400,16963,1589,0.09367446796,16963,947,0.05582738902,16963,510,0.03006543654,53757,0.053757,42599.10337
360610048004,360610048004,Block Group 4; Census Tract 48; New York County; New York,Manhattan,1222,492,319,0.6483739837,649,415,0.6394453005,86,0.07037643208,390,0.3191489362,853,0.6980360065,86,0.07037643208,136,0.1112929624,109,0.08919803601,0,0,36061004800,6012,589,0.09797072522,6931,431,0.06218438898,6931,44,0.00634829029,18854,0.018854,64813.83261
360610050004,360610050004,Block Group 4; Census Tract 50; New York County; New York,Manhattan,1283,963,892,0.9262720665,832,379,0.4555288462,119,0.09275136399,339,0.2642244739,1019,0.7942322681,0,0,128,0.09976617303,0,0,34,0.03530633437,36061005000,4706,388,0.0824479388,4774,218,0.04566401341,4774,25,0.005236698785,23010,0.02301,55758.36593
360610059004,360610059004,Block Group 4; Census Tract 59; New York County; New York,Manhattan,734,398,301,0.756281407,394,141,0.3578680203,69,0.09400544959,173,0.2356948229,388,0.5286103542,0,0,266,0.3623978202,33,0.04495912807,0,0,36061005900,4217,261,0.06189234053,5120,386,0.075390625,5120,242,0.047265625,17384,0.017384,42222.73355
360610063004,360610063004,Block Group 4; Census Tract 63; New York County; New York,Manhattan,1065,618,618,1,542,260,0.479704797,57,0.05352112676,374,0.3511737089,930,0.8732394366,29,0.02723004695,93,0.08732394366,13,0.01220657277,0,0,36061006300,5544,587,0.1058802309,5759,595,0.103316548,5759,125,0.02170515715,23184,0.023184,45936.853
360610064004,360610064004,Block Group 4; Census Tract 64; New York County; New York,Manhattan,1282,892,892,1,517,85,0.164410058,142,0.1107644306,158,0.1232449298,630,0.4914196568,340,0.2652106084,82,0.0639625585,104,0.08112324493,79,0.08856502242,36061006400,7421,1375,0.185285002,7726,693,0.08969712659,7726,328,0.04245405126,53743,0.053743,23854.26939
360610065004,360610065004,Block Group 4; Census Tract 65; New York County; New York,Manhattan,955,578,578,1,739,295,0.399188092,0,0,176,0.1842931937,817,0.8554973822,0,0,49,0.05130890052,19,0.01989528796,0,0,36061006500,4436,258,0.05816050496,5560,289,0.05197841727,5560,215,0.03866906475,22230,0.02223,42959.96401
360610066004,360610066004,Block Group 4; Census Tract 66; New York County; New York,Manhattan,1965,1256,857,0.6823248408,1178,201,0.1706281834,0,0,862,0.4386768448,1529,0.7781170483,0,0,141,0.07175572519,209,0.1063613232,0,0,36061006600,10552,1698,0.1609173616,11032,1602,0.1452139231,11032,252,0.02284263959,16977,0.016977,115744.8312
360610067004,360610067004,Block Group 4; Census Tract 67; New York County; New York,Manhattan,907,655,592,0.9038167939,685,252,0.3678832117,9,0.009922822492,186,0.2050716648,768,0.8467475193,19,0.02094818082,77,0.0848952591,35,0.03858875413,0,0,36061006700,4587,289,0.06300414214,4587,432,0.09417920209,4587,207,0.04512753434,64263,0.064263,14113.87579
360610068004,360610068004,Block Group 4; Census Tract 68; New York County; New York,Manhattan,1590,294,294,1,374,99,0.2647058824,0,0,187,0.1176100629,521,0.327672956,308,0.1937106918,281,0.1767295597,469,0.2949685535,143,0.4863945578,36061006800,5289,576,0.1089052751,6430,486,0.07558320373,6430,177,0.02752721617,26120,0.02612,60872.89433
360610006004,360610006004,Block Group 4; Census Tract 6; New York County; New York,Manhattan,1184,245,226,0.9224489796,369,81,0.2195121951,321,0.2711148649,301,0.254222973,167,0.1410472973,45,0.03800675676,859,0.7255067568,55,0.0464527027,1,0.004081632653,36061000600,10068,3492,0.3468414779,10068,1199,0.1190901867,10068,232,0.02304330552,21493,0.021493,55087.70297
360610070014,360610070014,Block Group 4; Census Tract 70.01; New York County; New York,Manhattan,1170,484,207,0.4276859504,378,19,0.05026455026,380,0.3247863248,284,0.2427350427,1084,0.9264957265,0,0,71,0.06068376068,15,0.01282051282,0,0,36061007001,3841,85,0.02212965374,3997,310,0.07755816863,3997,83,0.02076557418,21458,0.021458,54525.11884
360610070024,360610070024,Block Group 4; Census Tract 70.02; New York County; New York,Manhattan,584,357,311,0.8711484594,491,137,0.2790224033,12,0.02054794521,63,0.1078767123,474,0.8116438356,0,0,29,0.04965753425,54,0.09246575342,13,0.03641456583,36061007002,3479,278,0.07990801955,3479,336,0.09657947686,3479,33,0.009485484335,17104,0.017104,34144.05987
360610071004,360610071004,Block Group 4; Census Tract 71; New York County; New York,Manhattan,746,455,426,0.9362637363,569,350,0.6151142355,46,0.06166219839,145,0.1943699732,648,0.8686327078,21,0.02815013405,19,0.0254691689,0,0,0,0,36061007100,5166,201,0.03890824623,5231,160,0.03058688587,5231,159,0.03039571784,30790,0.03079,24228.64566
360610072004,360610072004,Block Group 4; Census Tract 72; New York County; New York,Manhattan,1905,1003,964,0.96111665,1394,552,0.3959827834,212,0.1112860892,119,0.0624671916,1271,0.667191601,97,0.05091863517,257,0.1349081365,56,0.02939632546,46,0.04586241276,36061007200,6899,446,0.0646470503,7108,157,0.02208778841,7108,134,0.01885199775,36410,0.03641,52320.79099
360610073004,360610073004,Block Group 4; Census Tract 73; New York County; New York,Manhattan,748,521,494,0.9481765835,588,97,0.1649659864,11,0.01470588235,134,0.179144385,583,0.7794117647,3,0.004010695187,121,0.1617647059,1,0.001336898396,11,0.02111324376,36061007300,5393,572,0.1060634155,5393,136,0.02521787502,5393,97,0.01798627851,34897,0.034897,21434.50726
360610074004,360610074004,Block Group 4; Census Tract 74; New York County; New York,Manhattan,815,391,324,0.8286445013,630,169,0.2682539683,0,0,99,0.1214723926,628,0.7705521472,22,0.02699386503,113,0.1386503067,19,0.02331288344,0,0,36061007400,4748,641,0.1350042123,5355,279,0.05210084034,5355,153,0.02857142857,12625,0.012625,64554.45545
360610077004,360610077004,Block Group 4; Census Tract 77; New York County; New York,Manhattan,1157,555,539,0.9711711712,884,455,0.5147058824,89,0.07692307692,62,0.05358686258,924,0.7986171132,0,0,60,0.05185825411,108,0.09334485739,0,0,36061007700,5600,262,0.04678571429,5600,359,0.06410714286,5600,91,0.01625,31245,0.031245,37029.92479
360610078004,360610078004,Block Group 4; Census Tract 78; New York County; New York,Manhattan,1265,604,544,0.9006622517,953,139,0.1458551941,159,0.1256916996,150,0.1185770751,800,0.6324110672,29,0.02292490119,186,0.1470355731,99,0.07826086957,0,0,36061007800,7991,532,0.06657489676,8011,536,0.0669080015,8011,100,0.0124828361,24780,0.02478,51049.23325
360610079004,360610079004,Block Group 4; Census Tract 79; New York County; New York,Manhattan,1295,682,443,0.6495601173,774,378,0.488372093,182,0.1405405405,243,0.1876447876,941,0.7266409266,156,0.1204633205,82,0.06332046332,72,0.0555984556,0,0,36061007900,4458,305,0.06841633019,4458,386,0.08658591297,4458,0,0,32808,0.032808,39472.07998
360610007004,360610007004,Block Group 4; Census Tract 7; New York County; New York,Manhattan,1705,974,974,1,1304,508,0.3895705521,258,0.1513196481,76,0.04457478006,948,0.5560117302,122,0.0715542522,89,0.05219941349,375,0.219941349,0,0,36061000700,9134,344,0.03766148456,9134,53,0.005802496168,9134,150,0.01642215897,33269,0.033269,51248.9104
360610080004,360610080004,Block Group 4; Census Tract 80; New York County; New York,Manhattan,914,562,455,0.8096085409,583,91,0.1560891938,132,0.1444201313,217,0.2374179431,441,0.4824945295,10,0.01094091904,152,0.1663019694,219,0.2396061269,31,0.05516014235,36061008000,5200,343,0.06596153846,5313,236,0.04441934877,5313,152,0.02860907209,24463,0.024463,37362.54752
360610081004,360610081004,Block Group 4; Census Tract 81; New York County; New York,Manhattan,2155,1088,709,0.6516544118,1549,845,0.5455132343,323,0.1498839907,533,0.2473317865,1584,0.7350348028,8,0.003712296984,306,0.1419953596,123,0.05707656613,37,0.03400735294,36061008100,6162,445,0.07221681272,6167,464,0.07523917626,6167,78,0.01264796497,23942,0.023942,90009.18887
360610086034,360610086034,Block Group 4; Census Tract 86.03; New York County; New York,Manhattan,1690,934,550,0.5888650964,905,173,0.191160221,94,0.05562130178,1029,0.6088757396,1440,0.8520710059,0,0,150,0.08875739645,36,0.02130177515,0,0,36061008603,4970,200,0.04024144869,4970,387,0.07786720322,4970,23,0.0046277666,55619,0.055619,30385.29999
360610087004,360610087004,Block Group 4; Census Tract 87; New York County; New York,Manhattan,808,556,534,0.9604316547,662,192,0.2900302115,0,0,182,0.2252475248,624,0.7722772277,0,0,112,0.1386138614,72,0.08910891089,72,0.1294964029,36061008700,5376,577,0.107328869,5376,242,0.04501488095,5376,227,0.04222470238,20341,0.020341,39722.7275
360610088004,360610088004,Block Group 4; Census Tract 88; New York County; New York,Manhattan,421,160,118,0.7375,222,0,0,120,0.2850356295,18,0.04275534442,119,0.2826603325,0,0,84,0.1995249406,18,0.04275534442,0,0,36061008800,7567,754,0.09964318752,7567,542,0.07162680058,7567,95,0.01255451302,17994,0.017994,23396.68778
360610089004,360610089004,Block Group 4; Census Tract 89; New York County; New York,Manhattan,922,317,300,0.9463722397,468,21,0.04487179487,13,0.01409978308,129,0.1399132321,648,0.7028199566,37,0.04013015184,96,0.1041214751,124,0.1344902386,0,0,36061008900,5365,725,0.1351351351,5877,316,0.05376892973,5877,147,0.02501276161,42006,0.042006,21949.24535
360610008004,360610008004,Block Group 4; Census Tract 8; New York County; New York,Manhattan,1618,899,899,1,794,308,0.3879093199,171,0.1056860321,603,0.3726823239,175,0.10815822,0,0,1233,0.7620519159,210,0.129789864,452,0.5027808676,36061000800,8729,3460,0.3963798831,8747,925,0.105750543,8747,314,0.03589802218,14371,0.014371,112587.8505
360610090004,360610090004,Block Group 4; Census Tract 90; New York County; New York,Manhattan,1498,839,737,0.8784266985,954,260,0.2725366876,0,0,298,0.1989319092,871,0.5814419226,0,0,170,0.1134846462,136,0.09078771696,33,0.03933253874,36061009000,7221,627,0.08683007894,7239,487,0.06727448543,7239,341,0.04710595386,17387,0.017387,86156.32369
360610091004,360610091004,Block Group 4; Census Tract 91; New York County; New York,Manhattan,1607,1019,924,0.9067713445,1305,653,0.5003831418,1,0.0006222775358,168,0.104542626,879,0.546981954,236,0.1468574984,118,0.07342874922,222,0.1381456129,128,0.1256133464,36061009100,6536,944,0.1444308446,6536,1117,0.1708996328,6536,110,0.01682986536,46415,0.046415,34622.42809
360610093004,360610093004,Block Group 4; Census Tract 93; New York County; New York,Manhattan,593,465,465,1,207,0,0,0,0,179,0.3018549747,477,0.8043844857,48,0.08094435076,0,0,68,0.1146711636,0,0,36061009300,9535,1180,0.1237545884,9535,1192,0.1250131096,9535,145,0.01520713162,13664,0.013664,43398.71194
360610097004,360610097004,Block Group 4; Census Tract 97; New York County; New York,Manhattan,1157,658,570,0.8662613982,808,309,0.3824257426,62,0.05358686258,300,0.2592912705,535,0.4624027658,0,0,365,0.3154710458,169,0.1460674157,48,0.07294832827,36061009700,4871,840,0.1724491891,4875,973,0.1995897436,4875,103,0.02112820513,22262,0.022262,51971.97017
360610098004,360610098004,Block Group 4; Census Tract 98; New York County; New York,Manhattan,1034,756,756,1,647,65,0.1004636785,30,0.02901353965,312,0.3017408124,842,0.8143133462,0,0,94,0.09090909091,0,0,132,0.1746031746,36061009800,8855,1073,0.1211744777,8874,867,0.09770114943,8874,334,0.03763804372,18276,0.018276,56576.93149
360610010025,360610010025,Block Group 5; Census Tract 10.02; New York County; New York,Manhattan,2242,836,812,0.971291866,352,270,0.7670454545,662,0.2952720785,679,0.3028545941,54,0.02408563782,785,0.3501338091,510,0.2274754683,885,0.3947368421,225,0.269138756,36061001002,6494,3097,0.4769017555,6513,1092,0.1676646707,6513,321,0.0492860433,67319,0.067319,33304.11919
360610106015,360610106015,Block Group 5; Census Tract 106.01; New York County; New York,Manhattan,1109,624,618,0.9903846154,782,195,0.2493606138,116,0.1045987376,109,0.09828674482,922,0.8313796213,0,0,101,0.09107303877,71,0.06402164112,24,0.03846153846,36061010601,7753,273,0.03521217593,7753,645,0.08319360248,7753,33,0.004256416871,17013,0.017013,65185.44642
360610110005,360610110005,Block Group 5; Census Tract 110; New York County; New York,Manhattan,715,343,343,1,401,137,0.3416458853,229,0.3202797203,0,0,479,0.6699300699,0,0,86,0.1202797203,30,0.04195804196,30,0.08746355685,36061011000,6760,110,0.01627218935,6760,473,0.0699704142,6760,38,0.005621301775,18185,0.018185,39318.11933
360610118005,360610118005,Block Group 5; Census Tract 118; New York County; New York,Manhattan,858,398,359,0.9020100503,572,230,0.4020979021,120,0.1398601399,40,0.04662004662,805,0.9382284382,0,0,52,0.06060606061,1,0.001165501166,0,0,36061011800,9264,676,0.07297063903,9264,1485,0.1602979275,9264,56,0.006044905009,18100,0.0181,47403.31492
