GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360850097011,360850097011,Block Group 1; Census Tract 97.01; Richmond County; New York,Staten Island,1665,609,404,0.6633825944170771,623,221,0.3547351524879615,528,0.3171171171171171,331,0.1987987987987988,400,0.2402402402402402,768,0.4612612612612612,52,0.0312312312312312,368,0.221021021021021,147,0.2413793103448276,36085009701,4523,384,0.0848994030510723,4523,300,0.0663276586336502,4523,294,0.0650011054609772,303405,0.303405,5487.714441093588,0.9451198161130028
360850097021,360850097021,Block Group 1; Census Tract 97.02; Richmond County; New York,Staten Island,40,21,4,0.1904761904761904,21,0,0.0,0,0.0,17,0.425,40,1.0,0,0.0,0,0.0,0,0.0,0,0.0,36085009702,40,0,0.0,40,0,0.0,40,0,0.0,367493,0.367493,108.84561066469291,0.9328532522964836
360850009001,360850009001,Block Group 1; Census Tract 9; Richmond County; New York,Staten Island,1041,513,376,0.732943469785575,548,230,0.4197080291970803,162,0.1556195965417867,144,0.138328530259366,440,0.4226705091258405,319,0.3064361191162343,53,0.0509125840537944,221,0.212295869356388,0,0.0,36085000900,2209,450,0.2037120869171571,2209,283,0.1281122679945676,2209,213,0.0964237211407876,134712,0.134712,7727.59665063246,0.9308376363280488
360850105002,360850105002,Block Group 2; Census Tract 105; Richmond County; New York,Staten Island,937,296,113,0.3817567567567567,448,105,0.234375,348,0.3713980789754535,81,0.0864461045891142,556,0.5933831376734259,182,0.1942369263607257,8,0.0085378868729989,191,0.2038420490928495,0,0.0,36085010500,5635,983,0.1744454303460514,5635,555,0.0984915705412599,5635,406,0.0720496894409937,151034,0.151034,6203.901108359707,0.9574188417900372
360850112012,360850112012,Block Group 2; Census Tract 112.01; Richmond County; New York,Staten Island,1749,664,354,0.5331325301204819,947,275,0.29039070749736,331,0.1892510005717552,397,0.226986849628359,1065,0.6089193825042881,0,0.0,319,0.1823899371069182,339,0.1938250428816466,78,0.1174698795180722,36085011201,5411,191,0.0352984660875993,5411,597,0.1103308076141193,5411,514,0.0949916836074662,382825,0.382825,4568.667145562594,0.8761733115517788
360850112032,360850112032,Block Group 2; Census Tract 112.03; Richmond County; New York,Staten Island,2346,694,167,0.2406340057636887,587,181,0.3083475298126065,541,0.2306052855924978,353,0.1504688832054561,981,0.418158567774936,0,0.0,1253,0.5341005967604433,112,0.0477408354646206,192,0.276657060518732,36085011203,6982,1164,0.1667144084789458,7029,715,0.1017214397496087,7029,614,0.0873523972115521,269733,0.269733,8697.489739853856,0.9145272596480656
360850114012,360850114012,Block Group 2; Census Tract 114.01; Richmond County; New York,Staten Island,2103,907,703,0.7750826901874311,822,355,0.4318734793187348,528,0.2510699001426533,306,0.1455064194008559,636,0.3024251069900143,480,0.2282453637660485,373,0.1773656680932002,614,0.291963861150737,139,0.1532524807056229,36085011401,2906,444,0.1527873365450791,2918,641,0.2196710075394105,2918,10,0.0034270047978067,366820,0.36682,5733.0570852189085,0.6318976451769669
360850114022,360850114022,Block Group 2; Census Tract 114.02; Richmond County; New York,Staten Island,1217,458,281,0.6135371179039302,779,351,0.4505776636713735,218,0.1791290057518488,146,0.1199671322925226,686,0.5636811832374692,1,0.000821692686935,270,0.2218570254724733,128,0.105176663927691,29,0.0633187772925764,36085011402,3192,45,0.0140977443609022,3192,559,0.175125313283208,3192,31,0.0097117794486215,146691,0.146691,8296.350832702758,0.9055746941888152
360850011002,360850011002,Block Group 2; Census Tract 11; Richmond County; New York,Staten Island,2329,531,290,0.5461393596986818,765,393,0.5137254901960784,769,0.3301846285959639,117,0.0502361528553027,106,0.0455130957492486,244,0.1047659939888364,231,0.0991841992271361,1504,0.6457707170459425,41,0.0772128060263653,36085001100,4852,1655,0.3410964550700742,4852,635,0.130873866446826,4852,315,0.0649216817807089,114588,0.114588,20324.990400390965,0.9280576368134588
360850121002,360850121002,Block Group 2; Census Tract 121; Richmond County; New York,Staten Island,918,280,23,0.0821428571428571,225,0,0.0,313,0.340958605664488,137,0.1492374727668845,719,0.7832244008714597,12,0.0130718954248366,33,0.0359477124183006,123,0.1339869281045751,5,0.0178571428571428,36085012100,3134,36,0.0114869176770899,3134,315,0.1005105296745373,3134,0,0.0,271703,0.271703,3378.6892305200904,0.6912320568011097
360850122002,360850122002,Block Group 2; Census Tract 122; Richmond County; New York,Staten Island,914,339,61,0.1799410029498525,304,49,0.1611842105263158,154,0.1684901531728665,251,0.274617067833698,637,0.6969365426695843,7,0.0076586433260393,82,0.0897155361050328,164,0.1794310722100656,12,0.0353982300884955,36085012200,4783,378,0.0790298975538365,4783,290,0.0606314028852184,4783,254,0.0531047459753292,244289,0.244289,3741.470143968824,0.5431433613750699
360850125002,360850125002,Block Group 2; Census Tract 125; Richmond County; New York,Staten Island,816,318,132,0.4150943396226415,408,93,0.2279411764705882,263,0.3223039215686274,110,0.1348039215686274,175,0.2144607843137254,348,0.4264705882352941,13,0.0159313725490196,229,0.2806372549019608,0,0.0,36085012500,3229,174,0.0538866522143078,3218,429,0.1333126165320074,3218,157,0.0487880671224362,122591,0.122591,6656.279824783222,0.9557237908132232
360850128042,360850128042,Block Group 2; Census Tract 128.04; Richmond County; New York,Staten Island,2703,766,250,0.3263707571801567,1256,439,0.3495222929936306,505,0.1868294487606363,357,0.1320754716981132,1530,0.5660377358490566,5,0.0018497965223825,698,0.2582315945246023,253,0.0935997040325564,107,0.139686684073107,36085012804,4806,209,0.0434873075322513,4820,486,0.1008298755186722,4820,210,0.0435684647302904,274103,0.274103,9861.25653495219,0.8364965729811559
360850128052,360850128052,Block Group 2; Census Tract 128.05; Richmond County; New York,Staten Island,114,51,0,0.0,37,9,0.2432432432432432,20,0.175438596491228,5,0.043859649122807,51,0.4473684210526316,31,0.2719298245614035,0,0.0,32,0.2807017543859649,0,0.0,36085012805,2384,96,0.0402684563758389,2384,347,0.1455536912751678,2384,101,0.0423657718120805,175796,0.175796,648.4789187467292,0.8458567242009098
360850128062,360850128062,Block Group 2; Census Tract 128.06; Richmond County; New York,Staten Island,988,417,276,0.6618705035971223,543,118,0.2173112338858195,171,0.173076923076923,198,0.2004048582995951,594,0.6012145748987854,34,0.034412955465587,49,0.0495951417004048,311,0.3147773279352227,55,0.13189448441247,36085012806,6036,763,0.1264082173624917,6075,911,0.1499588477366255,6075,148,0.0243621399176954,139975,0.139975,7058.403286301126,0.8707621245854844
360850132012,360850132012,Block Group 2; Census Tract 132.01; Richmond County; New York,Staten Island,690,216,25,0.1157407407407407,290,69,0.2379310344827586,154,0.2231884057971014,199,0.2884057971014492,564,0.8173913043478261,39,0.0565217391304347,20,0.0289855072463768,43,0.0623188405797101,0,0.0,36085013201,1657,351,0.2118286059143029,1652,93,0.0562953995157384,1652,20,0.0121065375302663,243833,0.243833,2829.8056456673216,0.5374082971005506
360850132032,360850132032,Block Group 2; Census Tract 132.03; Richmond County; New York,Staten Island,3685,998,140,0.1402805611222445,1774,336,0.1894024802705749,527,0.143012211668928,504,0.1367706919945726,2770,0.751696065128901,11,0.0029850746268656,368,0.0998643147896879,536,0.1454545454545454,65,0.065130260521042,36085013203,7305,268,0.0366872005475701,7305,1108,0.1516769336071184,7305,355,0.0485968514715948,383021,0.383021,9620.882405925524,0.9431893609701903
360850132042,360850132042,Block Group 2; Census Tract 132.04; Richmond County; New York,Staten Island,2053,689,196,0.2844702467343977,912,318,0.3486842105263157,458,0.2230881636629323,372,0.1811982464685825,1393,0.6785192401363858,0,0.0,314,0.1529469069654164,275,0.1339503166098392,96,0.13933236574746,36085013204,4921,560,0.1137980085348506,4948,583,0.1178253839935327,4948,195,0.0394098625707356,376411,0.376411,5454.144538815284,0.931155068775198
360850133022,360850133022,Block Group 2; Census Tract 133.02; Richmond County; New York,Staten Island,1015,302,169,0.5596026490066225,324,194,0.5987654320987654,468,0.4610837438423645,59,0.0581280788177339,50,0.0492610837438423,232,0.2285714285714285,44,0.0433497536945812,667,0.6571428571428571,66,0.2185430463576159,36085013302,3216,1016,0.3159203980099502,3216,229,0.0712064676616915,3216,464,0.1442786069651741,409003,0.409003,2481.6443889164625,0.937476118409566
360850134002,360850134002,Block Group 2; Census Tract 134; Richmond County; New York,Staten Island,1157,480,195,0.40625,596,109,0.1828859060402684,144,0.1244598098530682,341,0.2947277441659464,676,0.5842696629213483,8,0.006914433880726,200,0.1728608470181503,100,0.0864304235090751,94,0.1958333333333333,36085013400,3854,644,0.1670991177996886,3868,455,0.1176318510858324,3868,142,0.0367114788004136,285393,0.285393,4054.058789108352,0.9123123316147908
360850138002,360850138002,Block Group 2; Census Tract 138; Richmond County; New York,Staten Island,1869,655,87,0.132824427480916,762,142,0.1863517060367454,549,0.2937399678972712,514,0.2750133761369716,1671,0.8940609951845907,0,0.0,48,0.0256821829855537,39,0.0208667736757624,0,0.0,36085013800,6090,142,0.0233169129720853,6090,567,0.093103448275862,6090,351,0.0576354679802955,478666,0.478666,3904.6015384422544,0.4782206365992788
360850141002,360850141002,Block Group 2; Census Tract 141; Richmond County; New York,Staten Island,928,397,168,0.4231738035264483,399,75,0.18796992481203,226,0.2435344827586207,157,0.1691810344827586,317,0.3415948275862069,247,0.2661637931034483,107,0.115301724137931,228,0.2456896551724137,5,0.0125944584382871,36085014100,2554,355,0.138997650743931,2554,204,0.0798747063429913,2554,65,0.0254502740798747,148293,0.148293,6257.881356503678,0.9217094128124418
360850146042,360850146042,Block Group 2; Census Tract 146.04; Richmond County; New York,Staten Island,2187,669,275,0.4110612855007474,1179,249,0.2111959287531806,686,0.3136716963877458,198,0.0905349794238683,1585,0.7247370827617741,0,0.0,249,0.1138545953360768,319,0.14586191129401,17,0.0254110612855007,36085014604,7039,308,0.0437562153715016,7039,446,0.0633612729080835,7039,284,0.0403466401477482,300083,0.300083,7287.98365785466,0.8392979529305592
360850146052,360850146052,Block Group 2; Census Tract 146.05; Richmond County; New York,Staten Island,2077,711,179,0.2517580872011252,1188,256,0.2154882154882154,381,0.1834376504573904,287,0.1381800674049109,1789,0.8613384689455946,0,0.0,1,0.0004814636494944,167,0.0804044294655753,8,0.0112517580872011,36085014605,3713,100,0.0269323996768112,3724,404,0.108485499462943,3724,199,0.0534371643394199,414516,0.414516,5010.663038338689,0.8633693019108936
360850146062,360850146062,Block Group 2; Census Tract 146.06; Richmond County; New York,Staten Island,2423,1010,222,0.2198019801980198,937,176,0.1878335112059765,364,0.1502269913330582,639,0.2637226578621544,1776,0.7329756500206356,0,0.0,109,0.0449855550969872,344,0.141972761040033,59,0.0584158415841584,36085014606,6450,432,0.0669767441860465,6450,715,0.1108527131782945,6450,144,0.0223255813953488,368008,0.368008,6584.0959979130885,0.8609168172675133
360850146072,360850146072,Block Group 2; Census Tract 146.07; Richmond County; New York,Staten Island,1832,687,128,0.1863173216885007,867,140,0.1614763552479815,373,0.2036026200873362,274,0.1495633187772925,1272,0.6943231441048034,4,0.0021834061135371,140,0.0764192139737991,391,0.2134279475982533,22,0.032023289665211,36085014607,4738,388,0.0818910932883073,4754,434,0.0912915439629785,4754,55,0.0115692048801009,282134,0.282134,6493.368399413045,0.5876426451177705
360850146082,360850146082,Block Group 2; Census Tract 146.08; Richmond County; New York,Staten Island,1924,705,116,0.1645390070921985,1016,95,0.093503937007874,269,0.1398128898128898,476,0.2474012474012474,1699,0.8830561330561331,24,0.0124740124740124,63,0.0327442827442827,138,0.0717255717255717,68,0.0964539007092198,36085014608,3592,168,0.0467706013363029,3592,300,0.0835189309576837,3592,52,0.0144766146993318,240268,0.240268,8007.724707410059,0.8341783079280927
360850147002,360850147002,Block Group 2; Census Tract 147; Richmond County; New York,Staten Island,1435,720,350,0.4861111111111111,735,217,0.2952380952380952,109,0.0759581881533101,574,0.4,1168,0.8139372822299652,20,0.0139372822299651,41,0.0285714285714285,148,0.1031358885017421,77,0.1069444444444444,36085014700,3367,182,0.054054054054054,3367,377,0.1119691119691119,3367,95,0.0282150282150282,1143314,1.143314,1255.1232644750262,0.6150602771254853
360850151002,360850151002,Block Group 2; Census Tract 151; Richmond County; New York,Staten Island,308,114,22,0.1929824561403508,157,18,0.1146496815286624,31,0.1006493506493506,68,0.2207792207792207,265,0.8603896103896104,1,0.0032467532467532,41,0.1331168831168831,1,0.0032467532467532,22,0.1929824561403508,36085015100,5048,289,0.0572503961965134,5070,572,0.1128205128205128,5070,49,0.0096646942800788,131046,0.131046,2350.319735054866,0.8961080924512026
360850156012,360850156012,Block Group 2; Census Tract 156.01; Richmond County; New York,Staten Island,1329,378,11,0.0291005291005291,584,277,0.4743150684931507,508,0.382242287434161,106,0.0797592174567344,1137,0.8555304740406321,0,0.0,0,0.0,192,0.1444695259593679,0,0.0,36085015601,6214,467,0.0751528805922111,6214,508,0.0817508850981654,6214,137,0.0220469906662375,197936,0.197936,6714.291488157788,0.8105319410594904
360850156022,360850156022,Block Group 2; Census Tract 156.02; Richmond County; New York,Staten Island,1052,375,83,0.2213333333333333,439,46,0.1047835990888382,215,0.2043726235741444,172,0.1634980988593156,852,0.8098859315589354,5,0.0047528517110266,29,0.0275665399239543,148,0.1406844106463878,11,0.0293333333333333,36085015602,3650,381,0.1043835616438356,3650,278,0.0761643835616438,3650,99,0.0271232876712328,258375,0.258375,4071.601354620222,0.9407086858376654
360850156032,360850156032,Block Group 2; Census Tract 156.03; Richmond County; New York,Staten Island,2689,828,139,0.1678743961352657,1368,310,0.2266081871345029,658,0.2447006322052807,324,0.1204908888062476,2130,0.7921160282632949,0,0.0,205,0.0762365191521011,234,0.0870211974711788,0,0.0,36085015603,5417,671,0.1238693003507476,5417,437,0.0806719586486985,5417,146,0.0269521875576887,307447,0.307447,8746.222926227934,0.9286038524043004
360850169012,360850169012,Block Group 2; Census Tract 169.01; Richmond County; New York,Staten Island,2151,602,271,0.4501661129568106,1070,96,0.0897196261682242,613,0.2849837284983728,250,0.1162250116225011,995,0.4625755462575546,14,0.00650860065086,256,0.1190144119014411,790,0.3672710367271036,105,0.1744186046511628,36085016901,3552,31,0.0087274774774774,3586,226,0.0630228667038483,3586,171,0.0476854433909648,323817,0.323817,6642.64075079443,0.8727825040843374
360850170052,360850170052,Block Group 2; Census Tract 170.05; Richmond County; New York,Staten Island,2045,868,345,0.3974654377880184,1055,250,0.2369668246445497,473,0.2312958435207824,351,0.1716381418092909,1743,0.8523227383863081,0,0.0,205,0.1002444987775061,97,0.0474327628361858,71,0.0817972350230414,36085017005,4526,132,0.0291648254529385,4526,321,0.0709235528060097,4526,34,0.0075121520106053,425378,0.425378,4807.488868723818,0.8594517846291247
360850170072,360850170072,Block Group 2; Census Tract 170.07; Richmond County; New York,Staten Island,1845,605,98,0.1619834710743801,768,173,0.2252604166666666,429,0.232520325203252,207,0.1121951219512195,1097,0.5945799457994579,0,0.0,419,0.22710027100271,275,0.1490514905149051,86,0.1421487603305785,36085017007,6346,690,0.1087299086038449,6340,625,0.0985804416403785,6340,168,0.0264984227129337,146687,0.146687,12577.801713853303,0.503382820580369
360850170092,360850170092,Block Group 2; Census Tract 170.09; Richmond County; New York,Staten Island,2430,650,154,0.2369230769230769,879,249,0.2832764505119454,833,0.342798353909465,266,0.1094650205761317,1732,0.7127572016460906,11,0.0045267489711934,355,0.1460905349794238,232,0.0954732510288065,40,0.0615384615384615,36085017009,4870,144,0.0295687885010266,4880,398,0.0815573770491803,4880,140,0.0286885245901639,386221,0.386221,6291.734525051719,0.8525857337390742
360850170112,360850170112,Block Group 2; Census Tract 170.11; Richmond County; New York,Staten Island,2724,793,127,0.1601513240857503,1218,147,0.1206896551724138,765,0.2808370044052863,224,0.0822320117474302,1714,0.6292217327459618,11,0.0040381791483113,574,0.21071953010279,301,0.1104992657856094,124,0.1563682219419924,36085017011,4731,625,0.1321073768759247,4745,683,0.143940990516333,4745,28,0.0059009483667017,354458,0.354458,7684.972549639168,0.8602259187303009
360850170122,360850170122,Block Group 2; Census Tract 170.12; Richmond County; New York,Staten Island,1903,585,85,0.1452991452991453,896,186,0.2075892857142857,525,0.2758801891749868,325,0.1707829742511823,1254,0.6589595375722543,0,0.0,161,0.0846032580136626,424,0.2228060956384655,4,0.0068376068376068,36085017012,5363,392,0.0730934178631363,5363,531,0.0990117471564422,5363,7,0.0013052396046988,300179,0.300179,6339.550734728279,0.5902304142977174
360850170132,360850170132,Block Group 2; Census Tract 170.13; Richmond County; New York,Staten Island,1946,594,61,0.1026936026936027,888,191,0.21509009009009,477,0.2451181911613566,285,0.1464542651593011,707,0.3633093525179856,215,0.1104830421377184,686,0.3525179856115107,273,0.1402877697841726,61,0.1026936026936027,36085017013,4617,127,0.0275070392029456,4617,262,0.0567468052848169,4617,93,0.0201429499675113,283823,0.283823,6856.385846108315,0.7097958018910837
360850170142,360850170142,Block Group 2; Census Tract 170.14; Richmond County; New York,Staten Island,1544,703,194,0.2759601706970128,815,145,0.1779141104294478,250,0.1619170984455958,333,0.2156735751295336,1143,0.7402849740932642,9,0.0058290155440414,181,0.1172279792746114,211,0.1366580310880829,16,0.0227596017069701,36085017014,4141,203,0.0490219753682685,4141,449,0.1084279159623279,4141,181,0.0437092489736778,305023,0.305023,5061.913363910263,0.7047154531474384
360850170162,360850170162,Block Group 2; Census Tract 170.16; Richmond County; New York,Staten Island,1927,601,107,0.1780366056572379,868,97,0.1117511520737327,284,0.1473793461338868,296,0.1536066424494032,1434,0.7441619097042034,0,0.0,229,0.1188375713544369,245,0.1271406331084587,0,0.0,36085017016,4459,113,0.0253420049338416,4449,604,0.1357608451337379,4449,119,0.0267475837266801,297115,0.297115,6485.704188613836,0.561866836620833
360850173002,360850173002,Block Group 2; Census Tract 173; Richmond County; New York,Staten Island,915,491,491,1.0,241,101,0.4190871369294606,122,0.1333333333333333,241,0.2633879781420765,219,0.2393442622950819,233,0.2546448087431694,6,0.0065573770491803,407,0.4448087431693989,106,0.2158859470468432,36085017300,2786,324,0.1162957645369705,2791,474,0.1698316015764958,2791,226,0.0809745610892153,66400,0.0664,13780.12048192771,0.3619152855075344
360850176002,360850176002,Block Group 2; Census Tract 176; Richmond County; New York,Staten Island,817,273,0,0.0,379,75,0.1978891820580474,248,0.3035495716034271,231,0.2827417380660955,595,0.7282741738066095,172,0.2105263157894736,50,0.0611995104039167,0,0.0,10,0.0366300366300366,36085017600,5169,71,0.0137357322499516,5169,448,0.0866705358870187,5169,105,0.02031340684852,247809,0.247809,3296.89397883047,0.9549650198837548
360850177012,360850177012,Block Group 2; Census Tract 177.01; Richmond County; New York,Staten Island,1428,459,81,0.1764705882352941,391,168,0.4296675191815857,352,0.2464985994397759,235,0.1645658263305322,971,0.6799719887955182,3,0.0021008403361344,358,0.2507002801120448,9,0.0063025210084033,30,0.065359477124183,36085017701,4246,378,0.089024964672633,4246,842,0.1983042863871879,4246,3,0.0007065473386716,972112,0.972112,1468.966538835031,0.7962626875376537
360850177022,360850177022,Block Group 2; Census Tract 177.02; Richmond County; New York,Staten Island,1169,487,127,0.2607802874743326,675,104,0.154074074074074,97,0.0829769033361847,339,0.2899914456800684,1116,0.9546621043627032,1,0.0008554319931565,37,0.0316509837467921,14,0.0119760479041916,7,0.0143737166324435,36085017702,2117,289,0.1365139348134152,2117,331,0.1563533301842229,2117,10,0.004723665564478,274954,0.274954,4251.620271027154,0.9120828504980822
360850017002,360850017002,Block Group 2; Census Tract 17; Richmond County; New York,Staten Island,1045,377,188,0.4986737400530504,437,143,0.3272311212814645,180,0.1722488038277512,116,0.1110047846889952,522,0.4995215311004785,255,0.2440191387559808,147,0.1406698564593301,102,0.0976076555023923,45,0.1193633952254641,36085001700,1606,149,0.0927770859277708,1606,217,0.135118306351183,1606,95,0.0591531755915317,100484,0.100484,10399.66561840691,0.6175486140413605
360850181002,360850181002,Block Group 2; Census Tract 181; Richmond County; New York,Staten Island,1947,716,72,0.1005586592178771,820,49,0.0597560975609756,378,0.1941448382126348,460,0.2362609142270159,1445,0.7421674370826913,30,0.0154083204930662,110,0.0564971751412429,328,0.1684643040575243,10,0.0139664804469273,36085018100,3312,613,0.1850845410628019,3312,558,0.1684782608695652,3312,257,0.0775966183574879,2125944,2.125944,915.8284507964462,0.5191293475552695
360850187012,360850187012,Block Group 2; Census Tract 187.01; Richmond County; New York,Staten Island,824,324,42,0.1296296296296296,391,75,0.1918158567774936,140,0.1699029126213592,103,0.125,531,0.6444174757281553,5,0.0060679611650485,172,0.2087378640776699,77,0.0934466019417475,28,0.0864197530864197,36085018701,1859,177,0.0952124798278644,1915,174,0.0908616187989556,1915,65,0.0339425587467362,222438,0.222438,3704.403024663052,0.3986360783932473
360850187032,360850187032,Block Group 2; Census Tract 187.03; Richmond County; New York,Staten Island,1591,408,123,0.3014705882352941,722,42,0.0581717451523545,502,0.3155248271527341,282,0.1772470144563167,929,0.5839094908862351,93,0.0584538026398491,258,0.1621621621621621,311,0.1954745443117536,12,0.0294117647058823,36085018703,3663,370,0.101010101010101,3663,323,0.0881790881790881,3663,48,0.0131040131040131,243098,0.243098,6544.685682317419,0.6092122917730969
360850187042,360850187042,Block Group 2; Census Tract 187.04; Richmond County; New York,Staten Island,2074,561,42,0.0748663101604278,1182,85,0.071912013536379,586,0.2825458052073288,251,0.1210221793635487,1210,0.583413693346191,17,0.0081967213114754,794,0.3828351012536162,11,0.0053037608486017,33,0.0588235294117647,36085018704,4309,91,0.0211185889997679,4309,304,0.0705500116036203,4309,30,0.0069621721977256,226206,0.226206,9168.633900073384,0.5467078869590825
360850189012,360850189012,Block Group 2; Census Tract 189.01; Richmond County; New York,Staten Island,856,378,154,0.4074074074074074,431,71,0.1647331786542923,202,0.2359813084112149,138,0.161214953271028,470,0.5490654205607477,0,0.0,131,0.1530373831775701,96,0.1121495327102803,32,0.0846560846560846,36085018901,5794,724,0.1249568519157749,5814,619,0.1064671482628139,5814,494,0.0849673202614379,332075,0.332075,2577.7309342768954,0.6206815088649449
360850189022,360850189022,Block Group 2; Census Tract 189.02; Richmond County; New York,Staten Island,2482,715,141,0.1972027972027972,857,140,0.1633605600933489,574,0.2312651087832393,395,0.1591458501208702,2154,0.8678485092667204,26,0.0104754230459307,207,0.0834004834810636,61,0.0245769540692989,56,0.0783216783216783,36085018902,5643,1004,0.1779195463405989,5643,555,0.0983519404572036,5643,69,0.012227538543328,289785,0.289785,8564.97058163811,0.6222711589416321
360850197002,360850197002,Block Group 2; Census Tract 197; Richmond County; New York,Staten Island,686,258,67,0.2596899224806202,270,55,0.2037037037037037,185,0.2696793002915452,196,0.2857142857142857,509,0.7419825072886297,16,0.0233236151603498,126,0.1836734693877551,29,0.0422740524781341,11,0.0426356589147286,36085019700,1975,28,0.0141772151898734,1975,171,0.0865822784810126,1975,76,0.0384810126582278,157617,0.157617,4352.322401771382,0.8396766560167923
360850198002,360850198002,Block Group 2; Census Tract 198; Richmond County; New York,Staten Island,862,317,113,0.3564668769716088,371,47,0.1266846361185983,232,0.2691415313225058,173,0.2006960556844547,657,0.7621809744779582,0,0.0,176,0.2041763341067285,12,0.0139211136890951,0,0.0,36085019800,7341,683,0.0930390954910775,7341,758,0.1032556872360713,7341,100,0.0136221223266584,426029,0.426029,2023.3364395381536,0.9129200761121884
360850020012,360850020012,Block Group 2; Census Tract 20.01; Richmond County; New York,Staten Island,1305,640,168,0.2625,593,81,0.1365935919055649,133,0.1019157088122605,366,0.2804597701149425,954,0.7310344827586207,0,0.0,152,0.1164750957854406,91,0.0697318007662835,34,0.053125,36085002001,2904,108,0.0371900826446281,2904,372,0.128099173553719,2904,120,0.0413223140495867,332537,0.332537,3924.375332669748,0.9148607269867384
360850020022,360850020022,Block Group 2; Census Tract 20.02; Richmond County; New York,Staten Island,1338,625,327,0.5232,629,263,0.4181240063593004,205,0.1532137518684604,222,0.1659192825112107,1023,0.7645739910313901,77,0.0575485799701046,122,0.0911808669656203,82,0.0612855007473841,12,0.0192,36085002002,2710,85,0.0313653136531365,2710,245,0.0904059040590405,2710,160,0.059040590405904,234012,0.234012,5717.655504845905,0.8396803679106252
360850201002,360850201002,Block Group 2; Census Tract 201; Richmond County; New York,Staten Island,597,264,104,0.3939393939393939,161,25,0.15527950310559,74,0.1239530988274706,131,0.219430485762144,381,0.6381909547738693,3,0.0050251256281407,32,0.0536013400335008,168,0.2814070351758794,2,0.0075757575757575,36085020100,3356,352,0.1048867699642431,3356,264,0.0786650774731823,3356,78,0.0232419547079856,173849,0.173849,3434.014575867563,0.899363506349549
360850207012,360850207012,Block Group 2; Census Tract 207.01; Richmond County; New York,Staten Island,773,153,86,0.5620915032679739,259,205,0.7915057915057915,223,0.2884864165588616,18,0.0232858990944372,25,0.0323415265200517,434,0.5614489003880984,0,0.0,255,0.3298835705045278,0,0.0,36085020701,3364,674,0.2003567181926278,3364,449,0.1334720570749108,3364,126,0.0374554102259215,72499,0.072499,10662.21603056594,0.969762031089293
360850207022,360850207022,Block Group 2; Census Tract 207.02; Richmond County; New York,Staten Island,1368,464,178,0.3836206896551724,653,179,0.2741194486983154,325,0.2375730994152046,172,0.1257309941520467,0,0.0,668,0.4883040935672514,179,0.1308479532163742,479,0.3501461988304093,44,0.0948275862068965,36085020702,2916,889,0.3048696844993141,2928,349,0.1191939890710382,2928,331,0.1130464480874317,119921,0.119921,11407.509944046496,0.9125490865560352
360850208032,360850208032,Block Group 2; Census Tract 208.03; Richmond County; New York,Staten Island,2353,652,164,0.2515337423312883,1008,0,0.0,842,0.3578410539736507,338,0.143646408839779,2142,0.9103272418189544,35,0.0148746281342966,117,0.0497237569060773,13,0.005524861878453,0,0.0,36085020803,7532,571,0.0758098778544875,7627,776,0.1017438049036318,7627,185,0.0242559328700668,682662,0.682662,3446.8009058655675,0.8354636619212604
360850208042,360850208042,Block Group 2; Census Tract 208.04; Richmond County; New York,Staten Island,1677,662,187,0.2824773413897281,436,35,0.0802752293577981,333,0.1985688729874776,369,0.220035778175313,1096,0.6535480023852117,0,0.0,0,0.0,392,0.2337507453786523,30,0.0453172205438066,36085020804,5124,246,0.0480093676814988,5124,658,0.1284153005464481,5124,55,0.0107338017174082,476128,0.476128,3522.162107668526,0.8698977930745684
360850208052,360850208052,Block Group 2; Census Tract 208.05; Richmond County; New York,Staten Island,3149,1291,228,0.1766072811773818,1572,70,0.044529262086514,771,0.2448396316290886,648,0.2057796125754207,2507,0.7961257542076849,0,0.0,250,0.0793902826294061,124,0.0393775801841854,77,0.0596436870642912,36085020805,6559,302,0.0460436042079585,6559,759,0.1157188595822533,6559,181,0.0275956700716572,285550,0.28555,11027.841008579931,0.7017048498785914
360850208062,360850208062,Block Group 2; Census Tract 208.06; Richmond County; New York,Staten Island,965,321,24,0.0747663551401869,434,24,0.0552995391705069,224,0.2321243523316062,74,0.0766839378238342,673,0.6974093264248704,0,0.0,292,0.3025906735751295,0,0.0,11,0.0342679127725856,36085020806,2533,275,0.1085669166995657,2533,279,0.1101460718515594,2533,31,0.012238452427951,1172847,1.172847,822.7842165261113,0.0707621228812106
