GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360050246001,360050246001,Block Group 1; Census Tract 246; Bronx County; New York,Bronx,1078,432,262,0.6064814814814815,456,158,0.3464912280701754,233,0.2161410018552875,263,0.2439703153988868,294,0.2727272727272727,78,0.072356215213358,145,0.1345083487940631,390,0.3617810760667903,15,0.0347222222222222,36005024600,2026,145,0.0715695952615992,2037,295,0.1448208149239077,2037,126,0.0618556701030927,71811,0.071811,15011.627745052989,0.7565953546372912
360050247001,360050247001,Block Group 1; Census Tract 247; Bronx County; New York,Bronx,690,289,278,0.9619377162629758,359,138,0.3844011142061281,96,0.1391304347826087,83,0.1202898550724637,0,0.0,234,0.3391304347826087,135,0.1956521739130435,321,0.4652173913043478,1,0.0034602076124567,36005024700,1756,281,0.1600227790432802,1756,304,0.1731207289293849,1756,35,0.0199316628701594,28625,0.028625,24104.80349344978,0.6735998157876764
360050248001,360050248001,Block Group 1; Census Tract 248; Bronx County; New York,Bronx,1279,352,307,0.8721590909090909,532,313,0.5883458646616542,104,0.0813135261923377,410,0.3205629397967162,303,0.236903831118061,343,0.2681782642689601,144,0.1125879593432369,476,0.3721657544956998,12,0.034090909090909,36005024800,3410,517,0.1516129032258064,3397,446,0.1312923167500736,3397,407,0.1198115984692375,132209,0.132209,9674.076651362617,0.9150860228371056
360050250001,360050250001,Block Group 1; Census Tract 250; Bronx County; New York,Bronx,2186,636,384,0.6037735849056604,865,320,0.3699421965317919,681,0.3115279048490393,234,0.1070448307410796,1007,0.4606587374199451,33,0.0150960658737419,354,0.161939615736505,772,0.3531564501372369,31,0.0487421383647798,36005025000,2748,296,0.1077147016011644,2763,290,0.1049583785740137,2763,130,0.0470503076366268,102519,0.102519,21322.876735044236,0.8880131214562113
360050251001,360050251001,Block Group 1; Census Tract 251; Bronx County; New York,Bronx,663,290,290,1.0,358,187,0.5223463687150838,167,0.2518853695324283,0,0.0,227,0.3423831070889894,35,0.0527903469079939,0,0.0,288,0.4343891402714932,0,0.0,36005025100,6983,2828,0.4049835314334813,6983,1730,0.2477445224115709,6983,813,0.1164256050408134,21068,0.021068,31469.52724511107,0.6518264716587635
360050252001,360050252001,Block Group 1; Census Tract 252; Bronx County; New York,Bronx,1463,547,440,0.8043875685557587,846,136,0.1607565011820331,224,0.1531100478468899,162,0.1107313738892686,308,0.2105263157894736,207,0.1414900888585099,325,0.2221462747778537,313,0.213943950786056,57,0.1042047531992687,36005025200,2469,123,0.0498177399756986,2582,212,0.0821068938807126,2582,110,0.0426026336173508,100331,0.100331,14581.734458940906,0.9064709832646728
360050253001,360050253001,Block Group 1; Census Tract 253; Bronx County; New York,Bronx,1855,587,576,0.9812606473594548,655,350,0.5343511450381679,409,0.2204851752021563,138,0.0743935309973045,21,0.0113207547169811,45,0.0242587601078167,56,0.030188679245283,1704,0.918598382749326,109,0.1856899488926746,36005025300,5477,1828,0.3337593573123973,5503,917,0.1666363801562783,5503,633,0.115028166454661,46372,0.046372,40002.58776848098,0.6113756074526377
360050254001,360050254001,Block Group 1; Census Tract 254; Bronx County; New York,Bronx,1141,391,289,0.7391304347826086,481,186,0.3866943866943867,248,0.2173531989482909,147,0.1288343558282208,519,0.4548641542506573,0,0.0,15,0.0131463628396143,592,0.5188431200701139,104,0.2659846547314578,36005025400,2582,344,0.1332300542215337,2582,280,0.1084430673896204,2582,131,0.0507358636715724,94688,0.094688,12050.101385603246,0.9039716777292316
360050255001,360050255001,Block Group 1; Census Tract 255; Bronx County; New York,Bronx,2019,761,761,1.0,615,366,0.5951219512195122,544,0.2694403169886082,485,0.2402179296681525,48,0.0237741456166419,62,0.0307082714214957,84,0.0416047548291233,1825,0.903912828132739,415,0.545335085413929,36005025500,6116,1379,0.2254741661216481,6136,1265,0.2061603650586701,6136,411,0.0669817470664928,57358,0.057358,35199.972105024586,0.7269134748382516
360050256001,360050256001,Block Group 1; Census Tract 256; Bronx County; New York,Bronx,778,335,287,0.8567164179104477,404,125,0.3094059405940594,113,0.1452442159383033,78,0.1002570694087403,270,0.3470437017994858,167,0.2146529562982005,30,0.0385604113110539,303,0.3894601542416452,60,0.1791044776119403,36005025600,1528,102,0.0667539267015706,1528,235,0.1537958115183246,1528,76,0.0497382198952879,81763,0.081763,9515.306434450791,0.8947772979552042
360050257001,360050257001,Block Group 1; Census Tract 257; Bronx County; New York,Bronx,1685,656,607,0.9253048780487804,565,297,0.5256637168141592,289,0.171513353115727,172,0.1020771513353115,34,0.0201780415430267,434,0.257566765578635,0,0.0,1199,0.7115727002967359,159,0.2423780487804878,36005025700,1685,673,0.3994065281899109,1685,389,0.2308605341246291,1685,9,0.0053412462908011,158501,0.158501,10630.847754903754,0.5717949469007721
360050025001,360050025001,Block Group 1; Census Tract 25; Bronx County; New York,Bronx,1650,468,468,1.0,634,449,0.7082018927444795,404,0.2448484848484848,100,0.0606060606060606,118,0.0715151515151515,218,0.1321212121212121,0,0.0,1308,0.7927272727272727,55,0.1175213675213675,36005002500,5111,2292,0.4484445314028565,5117,975,0.1905413328121946,5117,555,0.1084619894469415,21713,0.021713,75991.3415925943,0.6698356816680076
360050261001,360050261001,Block Group 1; Census Tract 261; Bronx County; New York,Bronx,2047,1126,704,0.6252220248667851,862,537,0.622969837587007,305,0.1489985344406448,466,0.2276502198339032,110,0.0537371763556424,994,0.4855886663409868,58,0.028334147532975,862,0.4211040547142159,225,0.1998223801065719,36005026100,2025,294,0.1451851851851852,2025,321,0.1585185185185185,2025,14,0.0069135802469135,176999,0.176999,11565.037090605032,0.6597919177859102
360050263001,360050263001,Block Group 1; Census Tract 263; Bronx County; New York,Bronx,1430,486,486,1.0,629,408,0.6486486486486487,336,0.2349650349650349,90,0.0629370629370629,37,0.0258741258741258,92,0.0643356643356643,0,0.0,1301,0.9097902097902096,83,0.1707818930041152,36005026300,5743,1357,0.2362876545359568,5743,951,0.1655928956991119,5743,285,0.0496256312032039,56987,0.056987,25093.44236404794,0.6147148945928036
360050264001,360050264001,Block Group 1; Census Tract 264; Bronx County; New York,Bronx,1612,573,382,0.6666666666666666,871,311,0.357060849598163,465,0.2884615384615384,94,0.0583126550868486,450,0.2791563275434243,155,0.0961538461538461,93,0.0576923076923076,914,0.5669975186104218,66,0.1151832460732984,36005026400,5790,724,0.1250431778929188,5870,399,0.0679727427597955,5870,187,0.0318568994889267,127871,0.127871,12606.454942872111,0.6446289134965595
360050265001,360050265001,Block Group 1; Census Tract 265; Bronx County; New York,Bronx,1339,480,464,0.9666666666666668,638,164,0.2570532915360501,257,0.1919342793129201,114,0.0851381628080657,33,0.0246452576549663,109,0.0814040328603435,217,0.1620612397311426,970,0.7244212098581031,111,0.23125,36005026500,6803,1031,0.1515507864177568,6815,642,0.0942039618488628,6815,752,0.1103448275862069,102151,0.102151,13108.045932002622,0.8143461714618672
360050266011,360050266011,Block Group 1; Census Tract 266.01; Bronx County; New York,Bronx,2192,949,878,0.9251844046364596,930,473,0.5086021505376344,539,0.2458941605839416,314,0.1432481751824817,795,0.3626824817518248,203,0.0926094890510949,9,0.0041058394160583,1185,0.5406021897810219,120,0.1264488935721812,36005026601,3214,988,0.3074051026757934,3214,429,0.1334785314250155,3214,325,0.1011200995644057,66360,0.06636,33031.946955997584,0.7770475597176507
360050266021,360050266021,Block Group 1; Census Tract 266.02; Bronx County; New York,Bronx,1851,1090,1046,0.9596330275229358,735,402,0.5469387755102041,272,0.1469475958941113,460,0.2485143165856294,101,0.0545650999459751,280,0.151269584008644,83,0.0448406266882766,1317,0.7115072933549432,167,0.1532110091743119,36005026602,5900,1002,0.1698305084745762,5900,1137,0.1927118644067796,5900,320,0.0542372881355932,73571,0.073571,25159.36986040695,0.6870385962150858
360050267011,360050267011,Block Group 1; Census Tract 267.01; Bronx County; New York,Bronx,1460,523,507,0.9694072657743786,476,392,0.8235294117647058,411,0.2815068493150685,183,0.1253424657534246,49,0.0335616438356164,532,0.3643835616438356,227,0.1554794520547945,626,0.4287671232876712,190,0.3632887189292543,36005026701,3591,1043,0.290448343079922,3591,430,0.1197438039543302,3591,265,0.0737956001113895,30405,0.030405,48018.41802335142,0.4717419376926109
360050267021,360050267021,Block Group 1; Census Tract 267.02; Bronx County; New York,Bronx,1600,639,613,0.9593114241001564,882,481,0.5453514739229025,129,0.080625,347,0.216875,77,0.048125,78,0.04875,0,0.0,1445,0.903125,192,0.3004694835680751,36005026702,6827,1379,0.2019920902299692,6817,1045,0.153293237494499,6817,692,0.1015109285609505,50195,0.050195,31875.684829166257,0.7535859386178615
360050269001,360050269001,Block Group 1; Census Tract 269; Bronx County; New York,Bronx,1509,944,936,0.9915254237288136,509,342,0.6719056974459725,301,0.1994698475811795,128,0.0848243870112657,32,0.0212060967528164,573,0.3797216699801193,0,0.0,881,0.5838303512259775,378,0.4004237288135593,36005026900,3991,1506,0.3773490353294914,4040,897,0.222029702970297,4040,102,0.0252475247524752,307252,0.307252,4911.278038873627,0.5747369967444685
360050027011,360050027011,Block Group 1; Census Tract 27.01; Bronx County; New York,Bronx,1397,489,489,1.0,309,254,0.8220064724919094,670,0.4795991410164638,206,0.1474588403722262,0,0.0,378,0.2705798138869005,0,0.0,1019,0.7294201861130994,176,0.3599182004089979,36005002701,3083,1441,0.4674018812844632,3111,754,0.2423657987785278,3111,312,0.1002892960462873,38285,0.038285,36489.48674415568,0.7115726157920965
360050027021,360050027021,Block Group 1; Census Tract 27.02; Bronx County; New York,Bronx,1510,352,352,1.0,408,320,0.7843137254901961,297,0.1966887417218543,125,0.0827814569536423,0,0.0,462,0.3059602649006622,23,0.0152317880794701,986,0.6529801324503312,69,0.1960227272727272,36005002702,4788,2206,0.460735171261487,4798,997,0.2077949145477282,4798,756,0.1575656523551479,53858,0.053858,28036.689071261462,0.815003708399311
360050273001,360050273001,Block Group 1; Census Tract 273; Bronx County; New York,Bronx,805,409,392,0.9584352078239609,306,252,0.8235294117647058,211,0.262111801242236,180,0.2236024844720497,97,0.1204968944099378,0,0.0,0,0.0,708,0.8795031055900621,134,0.3276283618581907,36005027300,6218,1662,0.2672885172081055,6218,558,0.0897394660662592,6218,554,0.0890961724027018,58151,0.058151,13843.270107134873,0.7999295061605058
360050274011,360050274011,Block Group 1; Census Tract 274.01; Bronx County; New York,Bronx,768,280,190,0.6785714285714286,276,87,0.3152173913043478,252,0.328125,169,0.2200520833333333,490,0.6380208333333334,0,0.0,74,0.0963541666666666,204,0.265625,14,0.05,36005027401,4973,457,0.0918962396943494,4973,839,0.1687110396139151,4973,213,0.042831288960386,79420,0.07942,9670.108285066734,0.7024798819928721
360050274021,360050274021,Block Group 1; Census Tract 274.02; Bronx County; New York,Bronx,1669,613,148,0.2414355628058727,699,132,0.1888412017167382,303,0.1815458358298382,542,0.3247453565008987,967,0.579388855602157,71,0.042540443379269,122,0.07309766327142,453,0.2714200119832234,10,0.0163132137030995,36005027402,3336,243,0.072841726618705,3308,418,0.1263603385731559,3308,52,0.0157194679564691,255115,0.255115,6542.147658898928,0.7392669354373029
360050276001,360050276001,Block Group 1; Census Tract 276; Bronx County; New York,Bronx,154,31,11,0.3548387096774194,95,3,0.031578947368421,0,0.0,1,0.0064935064935064,36,0.2337662337662337,4,0.0259740259740259,0,0.0,114,0.7402597402597403,0,0.0,36005027600,154,16,0.1038961038961039,154,20,0.1298701298701298,154,25,0.1623376623376623,1837996,1.837996,83.78690704441142,0.6265953229402775
360050277001,360050277001,Block Group 1; Census Tract 277; Bronx County; New York,Bronx,554,258,243,0.9418604651162792,244,118,0.4836065573770491,53,0.095667870036101,97,0.1750902527075812,67,0.1209386281588447,18,0.0324909747292418,0,0.0,452,0.8158844765342961,64,0.2480620155038759,36005027700,4474,1362,0.3044255699597675,4474,787,0.1759052302190433,4474,320,0.0715243629861421,39216,0.039216,14126.88698490412,0.8097219474422664
360050279001,360050279001,Block Group 1; Census Tract 279; Bronx County; New York,Bronx,856,293,257,0.8771331058020477,456,304,0.6666666666666666,285,0.3329439252336448,11,0.0128504672897196,70,0.0817757009345794,11,0.0128504672897196,0,0.0,775,0.905373831775701,26,0.0887372013651877,36005027900,8037,1379,0.1715814358591514,8003,1313,0.1640634761964263,8003,540,0.0674746969886292,85883,0.085883,9967.048193472514,0.7535428825714108
360050281001,360050281001,Block Group 1; Census Tract 281; Bronx County; New York,Bronx,871,383,328,0.856396866840731,390,187,0.4794871794871795,116,0.1331802525832376,278,0.3191733639494833,350,0.4018369690011481,192,0.2204362801377726,9,0.010332950631458,315,0.3616532721010333,15,0.0391644908616188,36005028100,3357,183,0.0545129579982126,3357,549,0.163538873994638,3357,131,0.0390229371462615,46660,0.04666,18666.95242177454,0.870461686273581
360050283001,360050283001,Block Group 1; Census Tract 283; Bronx County; New York,Bronx,1208,492,492,1.0,124,103,0.8306451612903226,435,0.3600993377483443,64,0.0529801324503311,95,0.0786423841059602,274,0.2268211920529801,0,0.0,839,0.6945364238410596,16,0.032520325203252,36005028300,2325,1516,0.6520430107526882,2325,477,0.2051612903225806,2325,117,0.0503225806451612,116827,0.116827,10340.075496246587,0.7861612685749654
360050285001,360050285001,Block Group 1; Census Tract 285; Bronx County; New York,Bronx,1372,732,651,0.889344262295082,695,252,0.3625899280575539,225,0.1639941690962099,193,0.14067055393586,741,0.5400874635568513,156,0.1137026239067055,91,0.0663265306122449,321,0.2339650145772594,92,0.1256830601092896,36005028500,3414,353,0.1033977738722905,3422,586,0.1712448860315605,3422,111,0.032437171244886,61773,0.061773,22210.35080051155,0.6510379173138316
360050286001,360050286001,Block Group 1; Census Tract 286; Bronx County; New York,Bronx,610,251,135,0.5378486055776892,372,100,0.2688172043010752,82,0.1344262295081967,191,0.3131147540983606,267,0.4377049180327869,67,0.1098360655737704,59,0.0967213114754098,211,0.3459016393442622,0,0.0,36005028600,1248,90,0.0721153846153846,1248,169,0.1354166666666666,1248,48,0.0384615384615384,136923,0.136923,4455.0586826172375,0.8994673279940837
360050287001,360050287001,Block Group 1; Census Tract 287; Bronx County; New York,Bronx,1244,449,133,0.2962138084632517,589,257,0.4363327674023769,241,0.1937299035369775,158,0.1270096463022508,501,0.402733118971061,24,0.0192926045016077,198,0.1591639871382636,434,0.3488745980707395,27,0.0601336302895322,36005028700,3529,311,0.0881269481439501,3530,427,0.1209631728045325,3530,436,0.1235127478753541,103355,0.103355,12036.185961008176,0.7847021747272409
360050288001,360050288001,Block Group 1; Census Tract 288; Bronx County; New York,Bronx,1234,394,138,0.350253807106599,558,124,0.2222222222222222,376,0.3047001620745543,149,0.1207455429497568,833,0.6750405186385737,105,0.0850891410048622,130,0.1053484602917342,148,0.119935170178282,16,0.0406091370558375,36005028800,2589,238,0.0919273850907686,2589,297,0.1147161066048667,2589,123,0.0475086906141367,112029,0.112029,11015.005043336992,0.9133662741213686
360050289001,360050289001,Block Group 1; Census Tract 289; Bronx County; New York,Bronx,598,265,265,1.0,240,206,0.8583333333333333,185,0.3093645484949833,29,0.0484949832775919,10,0.0167224080267558,8,0.0133779264214046,0,0.0,572,0.9565217391304348,61,0.230188679245283,36005028900,4314,804,0.1863699582753824,4314,448,0.1038479369494668,4314,424,0.0982846546128882,54080,0.05408,11057.692307692309,0.7907618194339238
360050028001,360050028001,Block Group 1; Census Tract 28; Bronx County; New York,Bronx,1269,706,490,0.6940509915014165,598,338,0.5652173913043478,78,0.0614657210401891,197,0.1552403467297084,14,0.0110323089046493,888,0.6997635933806147,0,0.0,367,0.289204097714736,54,0.0764872521246459,36005002800,5462,449,0.0822043207616257,5462,1376,0.2519223727572318,5462,235,0.0430245331380446,261929,0.261929,4844.824360800064,0.5420177336230163
360050293011,360050293011,Block Group 1; Census Tract 293.01; Bronx County; New York,Bronx,823,509,113,0.2220039292730845,433,125,0.2886836027713625,90,0.1093560145808019,394,0.4787363304981774,620,0.7533414337788579,16,0.0194410692588092,45,0.0546780072904009,93,0.1130012150668286,22,0.043222003929273,36005029301,1710,94,0.0549707602339181,1710,187,0.1093567251461988,1710,37,0.0216374269005847,211275,0.211275,3895.396994438528,0.0844286741704759
360050293021,360050293021,Block Group 1; Census Tract 293.02; Bronx County; New York,Bronx,903,453,101,0.2229580573951435,581,178,0.306368330464716,115,0.1273532668881506,319,0.3532668881506091,580,0.6423034330011074,176,0.1949058693244739,0,0.0,0,0.0,31,0.0684326710816777,36005029302,5319,94,0.0176724948298552,5319,759,0.1426959954878736,5319,94,0.0176724948298552,147121,0.147121,6137.804936073028,0.8017899553140978
360050295001,360050295001,Block Group 1; Census Tract 295; Bronx County; New York,Bronx,1903,785,344,0.4382165605095541,1017,284,0.279252704031465,467,0.2454019968470835,294,0.1544929059379926,763,0.4009458749343142,101,0.0530740935365212,286,0.1502890173410404,586,0.3079348397267472,95,0.1210191082802547,36005029500,4582,740,0.1615015277171541,4582,589,0.1285464862505456,4582,37,0.0080750763858577,75695,0.075695,25140.365942268316,0.6101576579268495
360050296001,360050296001,Block Group 1; Census Tract 296; Bronx County; New York,Bronx,1490,813,745,0.916359163591636,769,329,0.4278283485045513,169,0.1134228187919463,176,0.1181208053691275,279,0.187248322147651,167,0.1120805369127516,251,0.1684563758389261,692,0.4644295302013422,140,0.1722017220172201,36005029600,2018,375,0.1858275520317145,2304,205,0.0889756944444444,2304,71,0.0308159722222222,434191,0.434191,3431.669472651437,0.9268550000543192
360050297001,360050297001,Block Group 1; Census Tract 297; Bronx County; New York,Bronx,1471,702,426,0.6068376068376068,439,211,0.4806378132118451,213,0.1447994561522773,756,0.5139360978925901,980,0.6662134602311353,122,0.0829367777022433,151,0.1026512576478586,132,0.0897348742352141,29,0.0413105413105413,36005029700,3926,133,0.0338767193071828,3926,824,0.2098828323993886,3926,48,0.0122261844116148,83172,0.083172,17686.240561727504,0.615831009708359
360050002001,360050002001,Block Group 1; Census Tract 2; Bronx County; New York,Bronx,1425,279,121,0.4336917562724014,651,142,0.2181259600614439,188,0.1319298245614035,207,0.1452631578947368,4,0.0028070175438596,585,0.4105263157894737,79,0.055438596491228,757,0.5312280701754386,0,0.0,36005000200,5061,652,0.1288282948033985,5061,702,0.1387077652637818,5061,287,0.0567081604426002,89013,0.089013,16008.897576758452,0.3311949301236034
360050300001,360050300001,Block Group 1; Census Tract 300; Bronx County; New York,Bronx,2121,650,577,0.8876923076923077,1064,288,0.2706766917293233,593,0.2795851013672796,229,0.1079679396511079,515,0.2428099952852428,196,0.0924092409240924,565,0.2663837812352664,835,0.3936822253653936,31,0.0476923076923076,36005030000,6860,625,0.0911078717201166,6920,604,0.0872832369942196,6920,295,0.0426300578034682,94330,0.09433,22484.893459132833,0.7496114360865372
360050301001,360050301001,Block Group 1; Census Tract 301; Bronx County; New York,Bronx,814,444,266,0.5990990990990991,468,94,0.2008547008547008,116,0.1425061425061425,162,0.199017199017199,508,0.6240786240786241,18,0.0221130221130221,9,0.011056511056511,226,0.2776412776412776,0,0.0,36005030100,1215,99,0.0814814814814814,1215,130,0.1069958847736625,1215,11,0.0090534979423868,46107,0.046107,17654.58607152927,0.7246394881382588
360050302011,360050302011,Block Group 1; Census Tract 302.01; Bronx County; New York,Bronx,1880,717,557,0.7768479776847977,1049,662,0.6310772163965681,357,0.1898936170212766,284,0.151063829787234,36,0.0191489361702127,846,0.45,0,0.0,906,0.4819148936170213,38,0.0529986052998605,36005030201,3681,377,0.1024178212442271,3681,581,0.1578375441456126,3681,215,0.0584080412931268,102340,0.10234,18370.138753175688,0.5852853017734935
360050302021,360050302021,Block Group 1; Census Tract 302.02; Bronx County; New York,Bronx,2070,863,626,0.7253765932792584,1174,727,0.6192504258943782,280,0.1352657004830917,439,0.2120772946859903,84,0.0405797101449275,1578,0.7623188405797101,0,0.0,341,0.1647342995169082,66,0.0764774044032444,36005030202,6160,513,0.0832792207792207,6160,749,0.1215909090909091,6160,174,0.0282467532467532,30370,0.03037,68159.36779716826,0.5307723881924555
360050307011,360050307011,Block Group 1; Census Tract 307.01; Bronx County; New York,Bronx,1139,453,154,0.3399558498896247,438,37,0.0844748858447488,289,0.2537313432835821,240,0.2107111501316944,737,0.6470588235294118,76,0.0667251975417032,9,0.0079016681299385,306,0.2686567164179104,0,0.0,36005030701,5743,239,0.041615880201985,5743,837,0.1457426432178304,5743,293,0.0510186313773289,208064,0.208064,5474.277145493695,0.5676664013797927
360050309001,360050309001,Block Group 1; Census Tract 309; Bronx County; New York,Bronx,1067,178,162,0.9101123595505618,44,7,0.1590909090909091,0,0.0,845,0.7919400187441424,801,0.7507029053420806,153,0.1433926897844423,14,0.0131208997188378,92,0.0862230552952202,0,0.0,36005030900,2946,92,0.0312287847929395,3072,533,0.1735026041666666,3072,27,0.0087890625,671458,0.671458,1589.0792871631584,0.4966446237914991
360050310001,360050310001,Block Group 1; Census Tract 310; Bronx County; New York,Bronx,1565,454,110,0.2422907488986784,714,102,0.1428571428571428,124,0.0792332268370607,476,0.3041533546325878,544,0.3476038338658146,155,0.0990415335463258,450,0.2875399361022364,406,0.2594249201277955,0,0.0,36005031000,3721,156,0.0419242139209889,3721,309,0.083042192958882,3721,8,0.0021499596882558,154173,0.154173,10150.93433999468,0.9059242371534244
360050312001,360050312001,Block Group 1; Census Tract 312; Bronx County; New York,Bronx,778,255,51,0.2,299,44,0.1471571906354515,239,0.30719794344473,146,0.1876606683804627,122,0.1568123393316195,127,0.1632390745501285,26,0.0334190231362467,494,0.6349614395886889,24,0.0941176470588235,36005031200,1474,171,0.1160108548168249,1432,170,0.1187150837988826,1432,77,0.0537709497206703,82853,0.082853,9390.124678647726,0.7098455349535885
360050314001,360050314001,Block Group 1; Census Tract 314; Bronx County; New York,Bronx,1035,297,93,0.3131313131313131,454,180,0.3964757709251101,221,0.2135265700483092,198,0.1913043478260869,164,0.1584541062801932,303,0.2927536231884058,141,0.136231884057971,384,0.3710144927536232,44,0.1481481481481481,36005031400,2024,105,0.0518774703557312,2052,191,0.0930799220272904,2052,138,0.067251461988304,113762,0.113762,9097.94131608094,0.8008931016306965
360050316001,360050316001,Block Group 1; Census Tract 316; Bronx County; New York,Bronx,1030,414,212,0.5120772946859904,494,161,0.3259109311740891,193,0.187378640776699,179,0.1737864077669902,225,0.2184466019417475,79,0.0766990291262136,98,0.0951456310679611,552,0.5359223300970873,30,0.072463768115942,36005031600,1697,303,0.1785503830288745,1697,327,0.1926929876252209,1697,67,0.0394814378314672,98431,0.098431,10464.183031768447,0.8463893741816775
360050318001,360050318001,Block Group 1; Census Tract 318; Bronx County; New York,Bronx,686,169,47,0.2781065088757396,321,65,0.2024922118380062,139,0.2026239067055393,55,0.0801749271137026,25,0.0364431486880466,305,0.4446064139941691,101,0.1472303206997084,247,0.3600583090379008,0,0.0,36005031800,1663,70,0.042092603728202,1663,177,0.1064341551413108,1663,51,0.0306674684305472,66237,0.066237,10356.74924890922,0.8425889817836429
360050319001,360050319001,Block Group 1; Census Tract 319; Bronx County; New York,Bronx,693,6,6,1.0,136,9,0.0661764705882353,14,0.0202020202020202,71,0.1024531024531024,390,0.5627705627705628,96,0.1385281385281385,53,0.0764790764790764,128,0.1847041847041847,0,0.0,36005031900,100,88,0.88,685,111,0.1620437956204379,685,25,0.0364963503649635,213170,0.21317,3250.9264905943614,0.5170738639606796
360050031001,360050031001,Block Group 1; Census Tract 31; Bronx County; New York,Bronx,2788,1162,1125,0.96815834767642,1252,804,0.6421725239616614,891,0.319583931133429,237,0.0850071736011477,28,0.0100430416068866,827,0.2966284074605452,150,0.0538020086083213,1766,0.633428981348637,229,0.1970740103270223,36005003100,2788,612,0.2195121951219512,2788,282,0.1011477761836441,2788,144,0.0516499282639885,154703,0.154703,18021.62853984732,0.6893290880281318
360050323001,360050323001,Block Group 1; Census Tract 323; Bronx County; New York,Bronx,1215,771,598,0.7756160830090791,512,236,0.4609375,199,0.1637860082304526,460,0.3786008230452675,682,0.5613168724279836,103,0.0847736625514403,68,0.0559670781893004,297,0.2444444444444444,125,0.1621271076523995,36005032300,4923,175,0.0355474304286004,4923,767,0.1557993093642088,4923,64,0.0130002031281738,54337,0.054337,22360.454202477133,0.7010573994440655
360050324001,360050324001,Block Group 1; Census Tract 324; Bronx County; New York,Bronx,1834,814,814,1.0,493,419,0.8498985801217038,483,0.2633587786259542,352,0.1919302071973827,28,0.015267175572519,645,0.351690294438386,51,0.0278080697928026,1036,0.5648854961832062,191,0.2346437346437346,36005032400,2930,959,0.3273037542662116,2930,425,0.1450511945392491,2930,25,0.0085324232081911,202883,0.202883,9039.692827886023,0.869754138218087
360050326001,360050326001,Block Group 1; Census Tract 326; Bronx County; New York,Bronx,1273,363,172,0.4738292011019284,478,177,0.3702928870292887,226,0.1775333857030636,359,0.2820109976433621,256,0.2010997643362136,211,0.1657501963864886,312,0.2450903377847604,490,0.384917517674784,37,0.1019283746556473,36005032600,3388,526,0.1552538370720189,3388,431,0.1272136953955135,3388,160,0.0472255017709563,136096,0.136096,9353.691511873973,0.8611639456088667
360050328001,360050328001,Block Group 1; Census Tract 328; Bronx County; New York,Bronx,983,325,304,0.9353846153846154,313,143,0.4568690095846645,306,0.311291963377416,135,0.1373346897253306,167,0.1698880976602238,49,0.0498474059003051,1,0.0010172939979654,651,0.6622583926754833,9,0.0276923076923076,36005032800,4110,773,0.1880778588807785,4132,613,0.1483543078412391,4132,301,0.0728460793804453,64602,0.064602,15216.24717501006,0.6629182186907749
360050330001,360050330001,Block Group 1; Census Tract 330; Bronx County; New York,Bronx,1738,626,619,0.988817891373802,597,219,0.3668341708542713,485,0.2790563866513234,122,0.0701956271576524,0,0.0,691,0.3975834292289988,0,0.0,1047,0.6024165707710012,112,0.1789137380191693,36005033000,5194,1244,0.2395071236041586,5194,753,0.1449749711205236,5194,161,0.0309973045822102,61538,0.061538,28242.711820338653,0.688160553852459
360050332011,360050332011,Block Group 1; Census Tract 332.01; Bronx County; New York,Bronx,1559,908,902,0.9933920704845814,654,367,0.5611620795107034,297,0.1905067350865939,210,0.1347017318794098,452,0.2899294419499679,151,0.0968569595894804,50,0.032071840923669,864,0.5542014111610006,187,0.2059471365638766,36005033201,4046,1133,0.2800296589223925,4046,996,0.2461690558576371,4046,199,0.0491843796342066,36991,0.036991,42145.38671568759,0.7432673858531663
360050332021,360050332021,Block Group 1; Census Tract 332.02; Bronx County; New York,Bronx,1295,606,454,0.7491749174917491,509,321,0.630648330058939,160,0.1235521235521235,472,0.3644787644787645,32,0.0247104247104247,309,0.2386100386100386,276,0.2131274131274131,673,0.5196911196911197,74,0.1221122112211221,36005033202,3182,806,0.2532998114393463,3182,508,0.1596480201131364,3182,70,0.0219987429289754,34789,0.034789,37224.41001465981,0.6825121826657021
360050334001,360050334001,Block Group 1; Census Tract 334; Bronx County; New York,Bronx,32,8,8,1.0,14,12,0.8571428571428571,4,0.125,0,0.0,5,0.15625,23,0.71875,0,0.0,4,0.125,0,0.0,36005033400,32,2,0.0625,32,13,0.40625,32,4,0.125,3067606,3.067606,10.431587368130064,0.6782082826619777
