GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360470303002,360470303002,Block Group 2; Census Tract 303; Kings County; New York,Brooklyn,871,285,285,1.0,359,250,0.6963788300835655,284,0.3260619977037887,40,0.0459242250287026,1,0.0011481056257175,555,0.6371986222732492,0,0.0,190,0.2181400688863375,24,0.0842105263157894,36047030300,5465,1520,0.2781335773101555,5465,864,0.1580969807868252,5465,296,0.0541628545288197,81734,0.081734,10656.519930506276,0.9080389314369048
360470304002,360470304002,Block Group 2; Census Tract 304; Kings County; New York,Brooklyn,1261,497,354,0.7122736418511066,537,217,0.404096834264432,250,0.1982553528945281,268,0.2125297383029341,621,0.4924662965900079,0,0.0,546,0.4329896907216495,35,0.0277557494052339,315,0.6338028169014085,36047030400,4498,616,0.1369497554468652,4525,484,0.1069613259668508,4525,389,0.0859668508287292,81898,0.081898,15397.20139685951,0.8866399436918047
360470305002,360470305002,Block Group 2; Census Tract 305; Kings County; New York,Brooklyn,1935,1074,1003,0.9338919925512104,1292,546,0.4226006191950464,245,0.1266149870801033,126,0.0651162790697674,882,0.4558139534883721,496,0.2563307493540052,94,0.048578811369509,331,0.1710594315245478,0,0.0,36047030500,6688,873,0.1305322966507177,6688,516,0.0771531100478468,6688,283,0.0423145933014354,57540,0.05754,33628.77997914494,0.899195921930115
360470307002,360470307002,Block Group 2; Census Tract 307; Kings County; New York,Brooklyn,824,550,550,1.0,120,46,0.3833333333333333,177,0.2148058252427184,385,0.4672330097087379,25,0.0303398058252427,571,0.6929611650485437,20,0.0242718446601941,181,0.2196601941747573,45,0.0818181818181818,36047030700,6279,1754,0.2793438445612358,6299,966,0.153357675821559,6299,572,0.090808064772186,43159,0.043159,19092.19398039806,0.9047415760837428
360470309002,360470309002,Block Group 2; Census Tract 309; Kings County; New York,Brooklyn,945,482,408,0.8464730290456431,404,277,0.6856435643564357,127,0.1343915343915344,102,0.1079365079365079,43,0.0455026455026455,593,0.6275132275132275,25,0.0264550264550264,157,0.1661375661375661,10,0.0207468879668049,36047030900,2277,846,0.3715415019762846,2279,410,0.1799034664326459,2279,94,0.0412461605967529,64100,0.0641,14742.589703588144,0.946990331670268
360470030002,360470030002,Block Group 2; Census Tract 30; Kings County; New York,Brooklyn,816,289,190,0.657439446366782,397,145,0.3652392947103274,120,0.1470588235294117,134,0.1642156862745098,433,0.5306372549019608,3,0.0036764705882352,240,0.2941176470588235,94,0.1151960784313725,72,0.2491349480968858,36047003000,1844,87,0.0471800433839479,1811,158,0.0872446162341247,1811,48,0.0265046935394809,44302,0.044302,18419.03300076746,0.8205888740056871
360470031012,360470031012,Block Group 2; Census Tract 31.01; Kings County; New York,Brooklyn,910,174,174,1.0,248,76,0.3064516129032258,56,0.0615384615384615,0,0.0,368,0.4043956043956044,140,0.1538461538461538,149,0.1637362637362637,142,0.156043956043956,66,0.3793103448275862,36047003101,3073,173,0.0562967783924503,3716,203,0.0546286329386437,3716,447,0.1202906350914962,58120,0.05812,15657.26083964212,0.9031576359221494
360470311002,360470311002,Block Group 2; Census Tract 311; Kings County; New York,Brooklyn,1003,386,292,0.7564766839378239,518,285,0.5501930501930502,223,0.2223330009970089,51,0.0508474576271186,296,0.2951146560319043,565,0.5633100697906281,12,0.011964107676969,0,0.0,0,0.0,36047031100,3534,776,0.2195812110922467,3534,339,0.0959252971137521,3534,106,0.0299943406904357,43803,0.043803,22897.975024541694,0.9118120504105486
360470313002,360470313002,Block Group 2; Census Tract 313; Kings County; New York,Brooklyn,752,492,469,0.9532520325203252,472,193,0.4088983050847458,79,0.1050531914893617,84,0.1117021276595744,253,0.3364361702127659,347,0.4614361702127659,21,0.0279255319148936,21,0.0279255319148936,0,0.0,36047031300,4352,760,0.1746323529411764,4398,960,0.2182810368349249,4398,178,0.0404729422464756,43591,0.043591,17251.26746346723,0.9077121577203828
360470314012,360470314012,Block Group 2; Census Tract 314.01; Kings County; New York,Brooklyn,893,379,80,0.2110817941952506,547,264,0.4826325411334552,169,0.1892497200447928,206,0.2306830907054871,820,0.9182530795072787,0,0.0,42,0.0470324748040313,31,0.0347144456886898,99,0.2612137203166227,36047031401,4910,501,0.1020366598778004,4910,766,0.1560081466395112,4910,468,0.095315682281059,42711,0.042711,20907.962819882465,0.5989686734035691
360470315002,360470315002,Block Group 2; Census Tract 315; Kings County; New York,Brooklyn,1805,732,732,1.0,1073,494,0.4603914259086673,360,0.1994459833795014,233,0.1290858725761773,662,0.3667590027700831,848,0.4698060941828255,23,0.0127423822714681,104,0.0576177285318559,0,0.0,36047031500,5179,749,0.1446225139988414,5179,452,0.0872755358177254,5179,149,0.0287700328248696,43669,0.043669,41333.66919324922,0.8079192328113595
360470317012,360470317012,Block Group 2; Census Tract 317.01; Kings County; New York,Brooklyn,1813,599,468,0.7813021702838063,973,317,0.3257965056526207,215,0.1185879757308328,195,0.1075565361279647,234,0.1290678433535576,1427,0.7870932156646442,30,0.0165471594043022,53,0.0292333149476006,0,0.0,36047031701,4262,472,0.1107461285781323,4300,366,0.0851162790697674,4300,229,0.0532558139534883,46532,0.046532,38962.43445370928,0.8521717837143669
360470317022,360470317022,Block Group 2; Census Tract 317.02; Kings County; New York,Brooklyn,857,363,292,0.8044077134986226,522,173,0.3314176245210728,225,0.2625437572928821,106,0.1236872812135355,417,0.4865810968494749,231,0.2695449241540256,20,0.0233372228704784,178,0.2077012835472578,0,0.0,36047031702,3609,366,0.1014131338320864,3622,297,0.0819988956377691,3622,140,0.0386526780784097,46621,0.046621,18382.274082495012,0.6386586323991158
360470319002,360470319002,Block Group 2; Census Tract 319; Kings County; New York,Brooklyn,1684,588,486,0.826530612244898,517,347,0.6711798839458414,537,0.3188836104513064,182,0.1080760095011876,698,0.4144893111638955,826,0.4904988123515439,84,0.0498812351543943,76,0.0451306413301662,64,0.1088435374149659,36047031900,3412,247,0.0723915592028136,3412,354,0.1037514654161781,3412,7,0.0020515826494724,46587,0.046587,36147.423100865046,0.9006604789559747
360470321002,360470321002,Block Group 2; Census Tract 321; Kings County; New York,Brooklyn,840,259,194,0.749034749034749,512,362,0.70703125,17,0.0202380952380952,14,0.0166666666666666,145,0.1726190476190476,475,0.5654761904761905,1,0.0011904761904761,158,0.1880952380952381,0,0.0,36047032100,4975,771,0.1549748743718593,4989,693,0.1389055923030667,4989,299,0.0599318500701543,46637,0.046637,18011.450136157986,0.9006537702845689
360470323002,360470323002,Block Group 2; Census Tract 323; Kings County; New York,Brooklyn,1107,466,289,0.6201716738197425,460,110,0.2391304347826087,237,0.2140921409214092,344,0.3107497741644083,52,0.046973803071364,808,0.7299006323396567,15,0.013550135501355,137,0.1237579042457091,0,0.0,36047032300,3589,604,0.1682920033435497,3589,497,0.1384786848704374,3589,164,0.0456951797157982,49386,0.049386,22415.25938525088,0.8521930976432794
360470325002,360470325002,Block Group 2; Census Tract 325; Kings County; New York,Brooklyn,993,512,455,0.888671875,669,434,0.648729446935725,112,0.1127895266868076,65,0.0654582074521651,234,0.2356495468277945,511,0.5146022155085599,15,0.0151057401812688,81,0.0815709969788519,0,0.0,36047032500,7964,738,0.0926670015067805,7926,775,0.0977794600050466,7926,220,0.0277567499369164,47837,0.047837,20757.99067667287,0.8570210520368815
360470326002,360470326002,Block Group 2; Census Tract 326; Kings County; New York,Brooklyn,5103,1077,1077,1.0,965,357,0.3699481865284974,2456,0.4812855183225553,366,0.0717225161669606,925,0.1812659220066627,2838,0.5561434450323339,176,0.0344895159709974,1116,0.218694885361552,265,0.2460538532961931,36047032600,10436,3568,0.3418934457646608,10522,1176,0.111765823987835,10522,376,0.0357346512069948,68547,0.068547,74445.2711278393,0.7843914099893616
360470327002,360470327002,Block Group 2; Census Tract 327; Kings County; New York,Brooklyn,1512,572,441,0.7709790209790209,661,424,0.6414523449319214,348,0.2301587301587301,226,0.1494708994708994,684,0.4523809523809524,523,0.3458994708994709,0,0.0,280,0.1851851851851851,51,0.0891608391608391,36047032700,2980,389,0.1305369127516778,2980,227,0.0761744966442953,2980,0,0.0,78783,0.078783,19191.957655839455,0.8417290955102231
360470328002,360470328002,Block Group 2; Census Tract 328; Kings County; New York,Brooklyn,647,212,100,0.4716981132075472,247,94,0.3805668016194332,48,0.0741885625965996,161,0.2488408037094281,38,0.0587326120556414,91,0.1406491499227202,260,0.401854714064915,237,0.366306027820711,27,0.1273584905660377,36047032800,2847,777,0.2729188619599578,2918,535,0.1833447566826593,2918,141,0.0483207676490747,70481,0.070481,9179.77894751777,0.8287176879580227
360470329002,360470329002,Block Group 2; Census Tract 329; Kings County; New York,Brooklyn,2343,732,386,0.5273224043715847,616,193,0.3133116883116883,507,0.2163892445582586,293,0.1250533504054631,1041,0.4443021766965428,1031,0.4400341442594964,0,0.0,32,0.0136577037985488,25,0.0341530054644808,36047032900,5411,1249,0.2308260949916836,5411,531,0.0981334318979855,5411,392,0.0724450194049159,36163,0.036163,64789.978707518734,0.8981815777838971
360470330002,360470330002,Block Group 2; Census Tract 330; Kings County; New York,Brooklyn,414,199,115,0.5778894472361809,200,97,0.485,8,0.0193236714975845,112,0.2705314009661835,103,0.2487922705314009,156,0.3768115942028985,40,0.0966183574879227,103,0.2487922705314009,28,0.1407035175879397,36047033000,4721,1935,0.409870790086846,4721,1094,0.2317305655581444,4721,122,0.0258419826307985,57644,0.057644,7182.013739504545,0.841011212215551
360470331002,360470331002,Block Group 2; Census Tract 331; Kings County; New York,Brooklyn,1993,894,760,0.8501118568232662,1001,537,0.5364635364635365,505,0.2533868539889614,215,0.1078775715002508,808,0.4054189663823382,934,0.4686402408429503,0,0.0,149,0.0747616658304064,37,0.0413870246085011,36047033100,3822,1134,0.2967032967032967,3822,482,0.1261119832548404,3822,458,0.1198325484039769,50629,0.050629,39364.79093009935,0.8744779787642721
360470333002,360470333002,Block Group 2; Census Tract 333; Kings County; New York,Brooklyn,1667,496,322,0.6491935483870968,451,111,0.2461197339246119,428,0.256748650269946,360,0.2159568086382723,1288,0.7726454709058188,0,0.0,0,0.0,268,0.1607678464307138,11,0.0221774193548387,36047033300,4519,925,0.2046913033857048,4519,301,0.0666076565611861,4519,154,0.0340783359150254,69966,0.069966,23825.85827401881,0.8538172223943037
360470335002,360470335002,Block Group 2; Census Tract 335; Kings County; New York,Brooklyn,1561,331,125,0.3776435045317221,628,208,0.3312101910828025,335,0.2146060217809096,203,0.1300448430493273,794,0.5086483023702755,471,0.3017296604740551,13,0.00832799487508,210,0.1345291479820627,0,0.0,36047033500,3400,593,0.1744117647058823,3743,346,0.0924392198771039,3743,128,0.0341971680470211,45101,0.045101,34611.20595995654,0.8318451928123296
360470336002,360470336002,Block Group 2; Census Tract 336; Kings County; New York,Brooklyn,623,275,235,0.8545454545454545,219,74,0.3378995433789954,79,0.1268057784911717,182,0.2921348314606741,394,0.6324237560192616,44,0.0706260032102728,88,0.1412520064205457,44,0.0706260032102728,94,0.3418181818181818,36047033600,4674,499,0.1067608044501497,4757,500,0.1051082615093546,4757,202,0.0424637376497792,159763,0.159763,3899.5261731439696,0.2409118277293951
360470337012,360470337012,Block Group 2; Census Tract 337.01; Kings County; New York,Brooklyn,918,367,336,0.9155313351498636,365,193,0.5287671232876713,181,0.1971677559912854,226,0.2461873638344226,127,0.1383442265795207,690,0.7516339869281046,7,0.0076252723311546,52,0.0566448801742919,10,0.0272479564032697,36047033701,2668,306,0.1146926536731634,2742,354,0.1291028446389496,2742,166,0.0605397520058351,49117,0.049117,18690.066575727345,0.8491031919452395
360470337022,360470337022,Block Group 2; Census Tract 337.02; Kings County; New York,Brooklyn,1147,361,320,0.8864265927977839,406,184,0.4532019704433497,147,0.1281604184829991,218,0.1900610287707062,503,0.4385353095030514,449,0.3914559721011333,26,0.022667829119442,164,0.1429816913687881,31,0.0858725761772853,36047033702,1815,276,0.1520661157024793,1974,265,0.1342451874366768,1974,88,0.044579533941236,50010,0.05001,22935.412917416517,0.8518316954659475
360470339002,360470339002,Block Group 2; Census Tract 339; Kings County; New York,Brooklyn,983,413,373,0.9031476997578692,442,210,0.4751131221719457,119,0.121057985757884,152,0.1546286876907426,222,0.2258392675483214,415,0.422177009155646,207,0.2105798575788403,53,0.0539165818921668,12,0.0290556900726392,36047033900,5010,1267,0.2528942115768463,5010,713,0.142315369261477,5010,203,0.0405189620758483,45321,0.045321,21689.72441031751,0.8570167930418892
360470033002,360470033002,Block Group 2; Census Tract 33; Kings County; New York,Brooklyn,3292,2118,2041,0.9636449480642116,2347,1149,0.4895611418832552,395,0.1199878493317132,201,0.0610571081409477,1167,0.3544957472660996,785,0.238456865127582,382,0.1160388821385176,436,0.1324422843256379,85,0.0401322001888574,36047003300,4125,398,0.0964848484848484,4125,505,0.1224242424242424,4125,149,0.0361212121212121,115456,0.115456,28513.026607538803,0.9372222360045532
360470340002,360470340002,Block Group 2; Census Tract 340; Kings County; New York,Brooklyn,651,93,93,1.0,4,4,1.0,0,0.0,541,0.8310291858678955,453,0.695852534562212,107,0.1643625192012288,12,0.0184331797235023,73,0.1121351766513056,46,0.4946236559139785,36047034000,1662,631,0.3796630565583634,1662,426,0.2563176895306859,1662,73,0.0439229843561973,47648,0.047648,13662.693082605774,0.5594032764197154
360470341002,360470341002,Block Group 2; Census Tract 341; Kings County; New York,Brooklyn,520,354,324,0.9152542372881356,260,142,0.5461538461538461,0,0.0,138,0.2653846153846154,121,0.2326923076923077,280,0.5384615384615384,17,0.0326923076923076,90,0.173076923076923,0,0.0,36047034100,2319,455,0.1962052608883139,2319,186,0.0802069857697283,2319,125,0.0539025442000862,23190,0.02319,22423.45838723588,0.8436299373628651
360470342002,360470342002,Block Group 2; Census Tract 342; Kings County; New York,Brooklyn,1442,474,474,1.0,424,267,0.6297169811320755,525,0.3640776699029126,239,0.1657420249653259,154,0.1067961165048543,346,0.2399445214979195,298,0.2066574202496532,593,0.4112343966712898,168,0.3544303797468354,36047034200,6608,2245,0.3397397094430993,6608,1601,0.2422820823244552,6608,186,0.0281476997578692,51476,0.051476,28013.054627399175,0.8263096335928944
360470343002,360470343002,Block Group 2; Census Tract 343; Kings County; New York,Brooklyn,1116,671,604,0.9001490312965723,650,363,0.5584615384615385,0,0.0,122,0.1093189964157706,203,0.1818996415770609,660,0.5913978494623656,0,0.0,76,0.068100358422939,0,0.0,36047034300,4548,1971,0.433377308707124,4548,981,0.2156992084432717,4548,467,0.1026824978012313,46880,0.04688,23805.460750853243,0.9058193086687332
360470345002,360470345002,Block Group 2; Census Tract 345; Kings County; New York,Brooklyn,1630,606,481,0.7937293729372937,1084,647,0.5968634686346863,249,0.152760736196319,124,0.0760736196319018,641,0.3932515337423313,654,0.4012269938650307,23,0.0141104294478527,121,0.0742331288343558,0,0.0,36047034500,2698,228,0.0845070422535211,2698,255,0.0945144551519644,2698,182,0.067457375833951,116516,0.116516,13989.495004977858,0.8856098936740007
360470347002,360470347002,Block Group 2; Census Tract 347; Kings County; New York,Brooklyn,797,356,262,0.7359550561797753,144,94,0.6527777777777778,238,0.2986198243412798,105,0.1317440401505646,98,0.1229611041405269,552,0.6925972396486826,0,0.0,74,0.0928481806775407,21,0.0589887640449438,36047034700,3728,808,0.2167381974248927,3728,524,0.1405579399141631,3728,307,0.0823497854077253,46721,0.046721,17058.710215962845,0.9003171051264287
360470348002,360470348002,Block Group 2; Census Tract 348; Kings County; New York,Brooklyn,1229,442,412,0.9321266968325792,478,316,0.6610878661087866,427,0.3474369406021155,102,0.0829943043124491,118,0.0960130187144019,223,0.1814483319772172,40,0.032546786004882,810,0.6590724165988608,111,0.251131221719457,36047034800,3011,618,0.2052474261042843,3011,182,0.0604450348721355,3011,449,0.1491198937230156,74571,0.074571,16480.93762990975,0.8678717327630509
360470349012,360470349012,Block Group 2; Census Tract 349.01; Kings County; New York,Brooklyn,770,307,307,1.0,585,336,0.5743589743589743,58,0.0753246753246753,127,0.1649350649350649,76,0.0987012987012987,527,0.6844155844155844,0,0.0,116,0.1506493506493506,0,0.0,36047034901,2324,430,0.185025817555938,2298,130,0.0565709312445604,2298,284,0.1235857267188859,46659,0.046659,16502.71115969052,0.9075245345512972
360470349022,360470349022,Block Group 2; Census Tract 349.02; Kings County; New York,Brooklyn,804,251,251,1.0,320,295,0.921875,300,0.373134328358209,80,0.099502487562189,48,0.0597014925373134,644,0.8009950248756219,0,0.0,60,0.0746268656716417,0,0.0,36047034902,3396,531,0.1563604240282685,3396,286,0.0842167255594817,3396,115,0.0338633686690223,23334,0.023334,34456.15839547441,0.9001435524504082
360470034002,360470034002,Block Group 2; Census Tract 34; Kings County; New York,Brooklyn,1125,587,389,0.6626916524701874,512,136,0.265625,295,0.2622222222222222,129,0.1146666666666666,512,0.4551111111111111,6,0.0053333333333333,222,0.1973333333333333,318,0.2826666666666667,21,0.0357751277683134,36047003400,3349,250,0.0746491489997014,3349,544,0.1624365482233502,3349,252,0.075246342191699,65607,0.065607,17147.560473729936,0.3644011582069226
360470350002,360470350002,Block Group 2; Census Tract 350; Kings County; New York,Brooklyn,1323,713,648,0.908835904628331,644,313,0.4860248447204969,8,0.0060468631897203,651,0.492063492063492,1305,0.9863945578231292,0,0.0,0,0.0,6,0.0045351473922902,356,0.4992987377279102,36047035000,3169,421,0.1328494793310192,3169,1108,0.3496371094982644,3169,107,0.0337645945093089,138990,0.13899,9518.670407943016,0.8682395657362428
360470351022,360470351022,Block Group 2; Census Tract 351.02; Kings County; New York,Brooklyn,1213,369,325,0.8807588075880759,804,487,0.6057213930348259,204,0.1681780708985985,120,0.0989282769991756,218,0.179719703215169,849,0.6999175597691674,24,0.0197856553998351,69,0.0568837592745259,59,0.1598915989159891,36047035102,3400,1066,0.3135294117647059,3400,450,0.1323529411764706,3400,72,0.0211764705882352,46547,0.046547,26059.681612133973,0.8963119463948557
360470353012,360470353012,Block Group 2; Census Tract 353.01; Kings County; New York,Brooklyn,355,214,214,1.0,252,137,0.5436507936507936,0,0.0,9,0.0253521126760563,129,0.3633802816901408,172,0.4845070422535211,0,0.0,0,0.0,0,0.0,36047035301,2472,1024,0.4142394822006472,2483,270,0.1087394281111558,2483,227,0.0914216673378977,24588,0.024588,14437.93720514072,0.8609653172647518
360470353022,360470353022,Block Group 2; Census Tract 353.02; Kings County; New York,Brooklyn,1466,480,436,0.9083333333333332,607,403,0.6639209225700164,358,0.2442019099590723,230,0.1568894952251023,94,0.0641200545702592,1056,0.7203274215552524,0,0.0,315,0.2148703956343792,19,0.0395833333333333,36047035302,3058,460,0.1504251144538914,3059,367,0.1199738476626348,3059,195,0.063746322327558,46575,0.046575,31476.113794954377,0.9080106634571882
360470354002,360470354002,Block Group 2; Census Tract 354; Kings County; New York,Brooklyn,2546,1107,629,0.5682023486901535,1112,504,0.4532374100719424,414,0.1626080125687352,768,0.3016496465043205,2283,0.896700706991359,0,0.0,0,0.0,224,0.0879811468970934,549,0.4959349593495935,36047035400,6075,587,0.0966255144032921,6075,1374,0.2261728395061728,6075,55,0.0090534979423868,128891,0.128891,19753.12473330178,0.8507134419066708
360470355002,360470355002,Block Group 2; Census Tract 355; Kings County; New York,Brooklyn,1191,611,611,1.0,679,542,0.7982326951399117,158,0.1326616288832913,343,0.2879932829554996,23,0.0193115029387069,1089,0.9143576826196472,0,0.0,25,0.0209907640638119,48,0.0785597381342062,36047035500,5046,578,0.1145461751882679,5046,811,0.1607213634562029,5046,356,0.0705509314308363,35168,0.035168,33866.01455868972,0.9078489228292924
360470356022,360470356022,Block Group 2; Census Tract 356.02; Kings County; New York,Brooklyn,3002,1645,974,0.59209726443769,1012,341,0.3369565217391304,195,0.0649566955363091,1462,0.4870086608927382,2819,0.9390406395736176,11,0.0036642238507661,42,0.0139906728847435,73,0.0243171219187208,881,0.5355623100303951,36047035602,6581,1027,0.1560553107430481,6581,1509,0.2292964595046345,6581,270,0.0410271995137517,60474,0.060474,49641.168105301454,0.8884612980812983
360470359002,360470359002,Block Group 2; Census Tract 359; Kings County; New York,Brooklyn,2002,679,632,0.930780559646539,928,615,0.6627155172413793,718,0.3586413586413586,292,0.1458541458541458,40,0.0199800199800199,1618,0.8081918081918081,1,0.0004995004995004,200,0.0999000999000999,0,0.0,36047035900,6788,1465,0.2158220388921626,6788,902,0.1328815556865056,6788,465,0.0685032410135533,49563,0.049563,40393.035127010065,0.9102336814912264
360470035002,360470035002,Block Group 2; Census Tract 35; Kings County; New York,Brooklyn,832,465,433,0.9311827956989248,601,303,0.5041597337770383,91,0.109375,131,0.157451923076923,257,0.3088942307692308,318,0.3822115384615384,25,0.0300480769230769,209,0.2512019230769231,11,0.0236559139784946,36047003500,2153,220,0.1021830004644681,2153,250,0.1161170459823502,2153,88,0.0408732001857872,30782,0.030782,27028.78305503216,0.9008696019211612
360470360012,360470360012,Block Group 2; Census Tract 360.01; Kings County; New York,Brooklyn,904,573,573,1.0,340,133,0.3911764705882353,65,0.0719026548672566,419,0.4634955752212389,799,0.8838495575221239,0,0.0,95,0.1050884955752212,10,0.0110619469026548,309,0.5392670157068062,36047036001,2844,1005,0.3533755274261603,2844,871,0.3062587904360056,2844,279,0.0981012658227848,29395,0.029395,30753.529511821736,0.8972122320550846
360470360022,360470360022,Block Group 2; Census Tract 360.02; Kings County; New York,Brooklyn,2116,1202,1165,0.9692179700499168,769,192,0.2496749024707412,186,0.0879017013232514,979,0.4626654064272211,1704,0.8052930056710775,15,0.0070888468809073,0,0.0,19,0.0089792060491493,860,0.7154742096505824,36047036002,3726,918,0.2463768115942029,3726,1570,0.4213633923778851,3726,224,0.0601180891035963,42329,0.042329,49989.36899052659,0.8898813761000837
360470361002,360470361002,Block Group 2; Census Tract 361; Kings County; New York,Brooklyn,1444,495,426,0.8606060606060606,597,391,0.6549413735343383,231,0.159972299168975,146,0.1011080332409972,66,0.0457063711911357,714,0.4944598337950138,0,0.0,553,0.3829639889196676,13,0.0262626262626262,36047036100,3357,1238,0.3687816502829907,3358,786,0.2340678975580702,3358,424,0.1262656343061346,63079,0.063079,22891.92916818593,0.8942494727410745
360470362002,360470362002,Block Group 2; Census Tract 362; Kings County; New York,Brooklyn,1037,402,382,0.9502487562189056,447,154,0.3445190156599552,278,0.2680810028929604,125,0.120540019286403,432,0.4165863066538091,0,0.0,163,0.1571841851494696,214,0.2063645130183221,226,0.5621890547263682,36047036200,3078,1167,0.3791423001949318,3090,330,0.1067961165048543,3090,373,0.1207119741100323,54405,0.054405,19060.748093006157,0.8806898108315051
360470363002,360470363002,Block Group 2; Census Tract 363; Kings County; New York,Brooklyn,1627,642,464,0.7227414330218068,1021,458,0.4485798237022527,427,0.2624462200368777,118,0.0725261216963737,0,0.0,1355,0.832821143208359,0,0.0,62,0.0381069452980946,14,0.0218068535825545,36047036300,5430,1056,0.1944751381215469,5430,808,0.1488029465930018,5430,241,0.0443830570902394,88630,0.08863,18357.21538982286,0.8041423872411957
360470364002,360470364002,Block Group 2; Census Tract 364; Kings County; New York,Brooklyn,835,418,291,0.6961722488038278,333,70,0.2102102102102102,66,0.0790419161676646,195,0.2335329341317365,467,0.5592814371257485,15,0.0179640718562874,92,0.1101796407185628,249,0.2982035928143712,157,0.3755980861244019,36047036400,2288,356,0.1555944055944056,2288,185,0.0808566433566433,2288,207,0.0904720279720279,63254,0.063254,13200.746197868908,0.8805282959497104
360470365012,360470365012,Block Group 2; Census Tract 365.01; Kings County; New York,Brooklyn,1059,413,322,0.7796610169491526,484,124,0.256198347107438,202,0.1907459867799811,87,0.0821529745042493,0,0.0,866,0.817752596789424,78,0.0736543909348441,115,0.1085930122757318,25,0.0605326876513317,36047036501,3139,548,0.1745778910481045,3139,722,0.2300095571838165,3139,83,0.0264415418923223,42020,0.04202,25202.284626368393,0.8735789869924496
360470366002,360470366002,Block Group 2; Census Tract 366; Kings County; New York,Brooklyn,1243,538,464,0.862453531598513,505,230,0.4554455445544554,201,0.161705551086082,417,0.335478680611424,1006,0.8093322606596943,65,0.0522928399034593,48,0.0386162510056315,102,0.082059533386967,367,0.6821561338289963,36047036600,4134,948,0.2293178519593613,4134,361,0.0873246250604741,4134,820,0.1983551040154813,90029,0.090029,13806.662297704072,0.8809752425331444
360470367002,360470367002,Block Group 2; Census Tract 367; Kings County; New York,Brooklyn,1342,362,313,0.8646408839779005,434,288,0.663594470046083,347,0.2585692995529061,129,0.0961251862891207,93,0.0692995529061102,479,0.356929955290611,0,0.0,631,0.470193740685544,14,0.0386740331491712,36047036700,2091,594,0.2840746054519368,2091,154,0.0736489717838354,2091,388,0.1855571496891439,55916,0.055916,24000.286143500965,0.8167199841907725
360470369002,360470369002,Block Group 2; Census Tract 369; Kings County; New York,Brooklyn,405,295,295,1.0,405,187,0.4617283950617284,0,0.0,89,0.219753086419753,154,0.3802469135802469,157,0.3876543209876543,43,0.1061728395061728,51,0.1259259259259259,5,0.0169491525423728,36047036900,5616,1442,0.2567663817663818,5616,984,0.1752136752136752,5616,857,0.1525997150997151,52160,0.05216,7764.570552147239,0.8010083089734364
360470036002,360470036002,Block Group 2; Census Tract 36; Kings County; New York,Brooklyn,2169,1250,1046,0.8368,999,330,0.3303303303303303,268,0.1235592438911941,491,0.2263715998155832,1284,0.5919778699861687,139,0.0640848317196864,215,0.099124020285846,444,0.2047026279391424,93,0.0744,36047003600,3841,765,0.1991668836240562,3841,487,0.1267898984639416,3841,183,0.047643842749284,37656,0.037656,57600.382409177815,0.7409230893014458
360470370002,360470370002,Block Group 2; Census Tract 370; Kings County; New York,Brooklyn,1089,449,250,0.5567928730512249,494,249,0.5040485829959515,198,0.1818181818181818,233,0.2139577594123048,974,0.8943985307621671,0,0.0,96,0.0881542699724518,19,0.017447199265381,168,0.3741648106904232,36047037000,3875,524,0.1352258064516129,3904,417,0.1068135245901639,3904,70,0.0179303278688524,55604,0.055604,19584.921948061292,0.9221241173081004
360470371002,360470371002,Block Group 2; Census Tract 371; Kings County; New York,Brooklyn,1180,447,334,0.7472035794183445,625,224,0.3584,334,0.2830508474576271,0,0.0,82,0.0694915254237288,732,0.6203389830508474,55,0.0466101694915254,127,0.1076271186440677,55,0.1230425055928411,36047037100,4244,812,0.1913289349670122,4309,266,0.0617312601531677,4309,258,0.0598746809004409,37303,0.037303,31632.844543334315,0.6237439534454539
360470373002,360470373002,Block Group 2; Census Tract 373; Kings County; New York,Brooklyn,1183,600,489,0.815,668,234,0.3502994011976048,102,0.0862214708368554,158,0.1335587489433643,284,0.2400676246830093,633,0.5350803043110736,13,0.0109890109890109,237,0.2003381234150465,0,0.0,36047037300,4946,1016,0.2054185200161747,4952,715,0.1443861066235864,4952,494,0.0997576736672051,38180,0.03818,30984.80880041907,0.8862809352461979
360470374012,360470374012,Block Group 2; Census Tract 374.01; Kings County; New York,Brooklyn,828,288,183,0.6354166666666666,475,363,0.7642105263157895,146,0.1763285024154589,128,0.1545893719806763,588,0.7101449275362319,0,0.0,0,0.0,240,0.2898550724637681,111,0.3854166666666667,36047037401,4758,758,0.1593106347204707,4758,921,0.1935687263556116,4758,151,0.0317360235393022,56574,0.056574,14635.698377346484,0.9586899827648068
