GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360610136043,360610136043,Block Group 3; Census Tract 136.04; New York County; New York,Manhattan,1451,834,785,0.9412470023980816,883,419,0.4745186862967157,223,0.1536871123363198,223,0.1536871123363198,1208,0.8325292901447278,0,0.0,73,0.0503101309441764,28,0.0192970365265334,0,0.0,36061013604,4030,201,0.0498759305210918,4030,392,0.0972704714640198,4030,66,0.0163771712158808,17537,0.017537,82739.35108627474,0.661679987573835
360610137003,360610137003,Block Group 3; Census Tract 137; New York County; New York,Manhattan,1178,783,673,0.859514687100894,636,273,0.4292452830188679,32,0.0271646859083191,374,0.3174872665534805,774,0.6570458404074703,23,0.0195246179966044,100,0.0848896434634974,180,0.1528013582342954,0,0.0,36061013700,6557,503,0.0767119109348787,6600,540,0.0818181818181818,6600,71,0.0107575757575757,43509,0.043509,27074.858075340733,0.7209060066106703
360610138003,360610138003,Block Group 3; Census Tract 138; New York County; New York,Manhattan,852,545,545,1.0,654,291,0.4449541284403669,53,0.062206572769953,184,0.215962441314554,757,0.8884976525821596,48,0.056338028169014,0,0.0,47,0.0551643192488262,0,0.0,36061013800,11161,609,0.0545650031359197,11161,453,0.0405877609533196,11161,451,0.0404085655407221,17464,0.017464,48786.074209803024,0.8430523670943102
360610139003,360610139003,Block Group 3; Census Tract 139; New York County; New York,Manhattan,2060,1186,1098,0.9258010118043845,1188,338,0.2845117845117845,0,0.0,785,0.3810679611650485,652,0.316504854368932,52,0.0252427184466019,247,0.1199029126213592,892,0.4330097087378641,92,0.0775716694772344,36061013900,9918,396,0.0399274047186932,9952,1678,0.1686093247588424,9952,203,0.0203979099678456,43714,0.043714,47124.49100974516,0.8911521003260655
360610013003,360610013003,Block Group 3; Census Tract 13; New York County; New York,Manhattan,1060,669,640,0.9566517189835576,896,385,0.4296875,56,0.0528301886792452,0,0.0,580,0.5471698113207547,166,0.1566037735849056,314,0.2962264150943396,0,0.0,31,0.046337817638266,36061001300,5062,600,0.1185302252074279,5062,67,0.0132358751481627,5062,536,0.1058870011853022,65249,0.065249,16245.459700531808,0.8538598512710276
360610140003,360610140003,Block Group 3; Census Tract 140; New York County; New York,Manhattan,1221,676,594,0.878698224852071,885,363,0.4101694915254237,142,0.1162981162981163,410,0.3357903357903358,1172,0.9598689598689598,0,0.0,0,0.0,49,0.0401310401310401,0,0.0,36061014000,8030,431,0.0536737235367372,8030,569,0.0708592777085927,8030,160,0.0199252801992528,25881,0.025881,47177.46609481859,0.8619351249942837
360610142003,360610142003,Block Group 3; Census Tract 142; New York County; New York,Manhattan,249,170,152,0.8941176470588236,114,35,0.3070175438596491,0,0.0,56,0.2248995983935743,160,0.642570281124498,0,0.0,0,0.0,89,0.357429718875502,0,0.0,36061014200,3979,260,0.0653430510178436,3979,230,0.0578034682080924,3979,167,0.0419703443076149,26005,0.026005,9575.081715054795,0.900627351560557
360610144013,360610144013,Block Group 3; Census Tract 144.01; New York County; New York,Manhattan,1049,604,560,0.9271523178807948,592,341,0.5760135135135135,158,0.1506196377502383,221,0.2106768350810295,869,0.8284080076263107,0,0.0,0,0.0,114,0.1086749285033365,0,0.0,36061014401,5006,266,0.0531362365161805,5006,336,0.0671194566520175,5006,65,0.0129844186975629,18254,0.018254,57466.85657937986,0.6137849005877163
360610144023,360610144023,Block Group 3; Census Tract 144.02; New York County; New York,Manhattan,1600,958,951,0.9926931106471816,1120,658,0.5875,117,0.073125,205,0.128125,1065,0.665625,258,0.16125,108,0.0675,103,0.064375,23,0.0240083507306889,36061014402,6799,530,0.0779526400941314,6799,606,0.0891307545227239,6799,251,0.0369171937049566,17313,0.017313,92416.10350603591,0.7097171977489466
360610145003,360610145003,Block Group 3; Census Tract 145; New York County; New York,Manhattan,792,491,376,0.7657841140529531,474,231,0.4873417721518987,104,0.1313131313131313,165,0.2083333333333333,387,0.4886363636363636,72,0.0909090909090909,315,0.3977272727272727,18,0.0227272727272727,18,0.0366598778004073,36061014500,6020,369,0.0612956810631229,7297,338,0.0463204056461559,7297,316,0.0433054680005481,38536,0.038536,20552.210919659537,0.8927823858945377
360610146013,360610146013,Block Group 3; Census Tract 146.01; New York County; New York,Manhattan,662,489,489,1.0,550,146,0.2654545454545454,0,0.0,83,0.1253776435045317,481,0.7265861027190332,0,0.0,51,0.0770392749244713,105,0.1586102719033232,0,0.0,36061014601,3922,504,0.1285058643549209,3922,367,0.0935747067822539,3922,58,0.0147883732789393,17426,0.017426,37989.21152301159,0.8419779537063574
360610146023,360610146023,Block Group 3; Census Tract 146.02; New York County; New York,Manhattan,1352,789,693,0.8783269961977186,736,545,0.7404891304347826,114,0.0843195266272189,305,0.2255917159763313,931,0.6886094674556213,0,0.0,286,0.2115384615384615,0,0.0,0,0.0,36061014602,8144,549,0.0674115913555992,8144,1245,0.1528732809430255,8144,199,0.024435166994106,18205,0.018205,74265.31172754738,0.6979560819770767
360610147003,360610147003,Block Group 3; Census Tract 147; New York County; New York,Manhattan,1305,764,670,0.8769633507853403,922,296,0.3210412147505423,152,0.1164750957854406,46,0.0352490421455938,623,0.4773946360153256,95,0.0727969348659003,371,0.2842911877394636,161,0.1233716475095785,9,0.0117801047120418,36061014700,2840,192,0.0676056338028169,2840,250,0.0880281690140845,2840,70,0.0246478873239436,22099,0.022099,59052.44581202769,0.8256314944358605
360610148023,360610148023,Block Group 3; Census Tract 148.02; New York County; New York,Manhattan,1390,584,525,0.898972602739726,623,222,0.3563402889245586,346,0.2489208633093525,346,0.2489208633093525,749,0.5388489208633094,0,0.0,24,0.0172661870503597,617,0.4438848920863309,0,0.0,36061014802,7150,269,0.0376223776223776,7150,478,0.0668531468531468,7150,720,0.1006993006993007,24912,0.024912,55796.40333975594,0.9197809826789468
360610149003,360610149003,Block Group 3; Census Tract 149; New York County; New York,Manhattan,1123,528,499,0.9450757575757576,708,186,0.2627118644067797,218,0.1941228851291184,139,0.1237756010685663,666,0.5930543187889582,16,0.0142475512021371,81,0.0721282279608192,82,0.0730186999109528,31,0.0587121212121212,36061014900,5681,518,0.0911811300827319,6074,467,0.0768850839644385,6074,60,0.0098781692459664,22436,0.022436,50053.48546978071,0.8118224562820067
360610015013,360610015013,Block Group 3; Census Tract 15.01; New York County; New York,Manhattan,689,410,410,1.0,347,167,0.4812680115273775,28,0.0406386066763425,314,0.455732946298984,292,0.4238026124818577,33,0.0478955007256894,364,0.5283018867924528,0,0.0,158,0.3853658536585366,36061001501,6883,644,0.0935638529710881,7667,588,0.0766923177253162,7667,95,0.0123907656188861,112827,0.112827,6106.694319622076,0.7590155227139426
360610015023,360610015023,Block Group 3; Census Tract 15.02; New York County; New York,Manhattan,2077,1252,1216,0.9712460063897764,1728,801,0.4635416666666667,276,0.1328839672604718,24,0.0115551275878671,930,0.4477611940298507,105,0.0505536831969186,871,0.4193548387096774,102,0.0491092922484352,39,0.0311501597444089,36061001502,7414,430,0.0579983814405179,8373,397,0.0474143078944225,8373,321,0.0383375134360444,23330,0.02333,89027.00385769396,0.810793116352357
360610150023,360610150023,Block Group 3; Census Tract 150.02; New York County; New York,Manhattan,1072,513,236,0.4600389863547758,494,179,0.3623481781376518,218,0.2033582089552238,422,0.3936567164179104,1024,0.9552238805970148,0,0.0,48,0.044776119402985,0,0.0,16,0.0311890838206627,36061015002,4904,149,0.0303833605220228,4904,317,0.0646411092985318,4904,40,0.0081566068515497,25569,0.025569,41925.76948648754,0.8718436640564137
360610151013,360610151013,Block Group 3; Census Tract 151.01; New York County; New York,Manhattan,718,333,293,0.8798798798798799,99,61,0.6161616161616161,229,0.318941504178273,285,0.3969359331476323,35,0.0487465181058495,196,0.2729805013927576,136,0.1894150417827298,351,0.4888579387186629,0,0.0,36061015101,3415,1634,0.4784773060029282,3476,487,0.1401035673187572,3476,16,0.004602991944764,44552,0.044552,16115.999281738194,0.7892541952095559
360610151023,360610151023,Block Group 3; Census Tract 151.02; New York County; New York,Manhattan,3322,1440,1303,0.9048611111111112,1539,414,0.2690058479532163,999,0.3007224563515954,63,0.0189644792293798,1137,0.3422636965683323,405,0.1219145093317278,622,0.1872366044551475,1132,0.3407585791691752,0,0.0,36061015102,9611,1849,0.1923837269795026,9611,867,0.0902091353657267,9611,779,0.0810529601498283,113796,0.113796,29192.5902492179,0.7771107500329539
360610152003,360610152003,Block Group 3; Census Tract 152; New York County; New York,Manhattan,939,541,520,0.9611829944547134,687,313,0.4556040756914119,47,0.0500532481363152,215,0.2289669861554845,704,0.7497337593184239,98,0.1043663471778487,102,0.108626198083067,35,0.0372736954206602,0,0.0,36061015200,7667,1604,0.209208295291509,7667,1367,0.1782965958001826,7667,241,0.0314334159384374,16926,0.016926,55476.78128323289,0.9407448343328716
360610153013,360610153013,Block Group 3; Census Tract 153.01; New York County; New York,Manhattan,1678,922,798,0.8655097613882863,768,174,0.2265625,227,0.135280095351609,495,0.2949940405244338,1123,0.6692491060786651,4,0.00238379022646,402,0.2395709177592372,79,0.0470798569725864,0,0.0,36061015301,4799,188,0.0391748280891852,4799,334,0.0695978328818503,4799,310,0.0645967909981246,43235,0.043235,38811.14837515901,0.8180711506551915
360610153023,360610153023,Block Group 3; Census Tract 153.02; New York County; New York,Manhattan,945,501,501,1.0,564,255,0.4521276595744681,186,0.1968253968253968,176,0.1862433862433862,753,0.7968253968253968,0,0.0,110,0.1164021164021164,20,0.0211640211640211,0,0.0,36061015302,5448,335,0.0614904552129221,5448,435,0.0798458149779735,5448,167,0.0306534508076358,12003,0.012003,78730.31742064485,0.7853924103746381
360610154013,360610154013,Block Group 3; Census Tract 154.01; New York County; New York,Manhattan,1203,801,766,0.9563046192259675,890,290,0.3258426966292135,121,0.1005818786367414,274,0.227763923524522,1147,0.9534497090606816,0,0.0,38,0.0315876974231088,18,0.0149625935162094,0,0.0,36061015401,4594,155,0.0337396604266434,4563,629,0.1378479070786763,4563,445,0.0975235590620206,17208,0.017208,69909.34449093444,0.7511746908490909
360610154023,360610154023,Block Group 3; Census Tract 154.02; New York County; New York,Manhattan,2451,946,638,0.6744186046511628,1075,546,0.5079069767441861,200,0.0815993472052223,577,0.2354141166870665,1079,0.4402284781721746,775,0.3161974704202366,211,0.0860873113015096,218,0.0889432884536923,0,0.0,36061015402,3724,274,0.0735767991407089,3724,243,0.0652524167561761,3724,80,0.0214822771213748,18217,0.018217,134544.65609046494,0.943362400883918
360610154033,360610154033,Block Group 3; Census Tract 154.03; New York County; New York,Manhattan,701,394,311,0.7893401015228426,451,252,0.5587583148558758,12,0.0171184022824536,209,0.2981455064194008,401,0.572039942938659,55,0.0784593437945791,134,0.1911554921540656,97,0.1383737517831669,0,0.0,36061015403,5055,555,0.1097922848664688,5055,556,0.1099901088031651,5055,138,0.0272997032640949,17258,0.017258,40618.843434928734,0.8123030393097983
360610155023,360610155023,Block Group 3; Census Tract 155.02; New York County; New York,Manhattan,1320,661,239,0.3615733736762481,657,105,0.1598173515981735,157,0.1189393939393939,589,0.4462121212121212,1125,0.8522727272727273,24,0.0181818181818181,97,0.0734848484848484,49,0.0371212121212121,0,0.0,36061015502,5500,697,0.1267272727272727,5500,590,0.1072727272727272,5500,73,0.0132727272727272,7185,0.007185,183716.0751565762,0.703168586996735
360610156013,360610156013,Block Group 3; Census Tract 156.01; New York County; New York,Manhattan,941,529,425,0.8034026465028355,635,405,0.6377952755905512,170,0.1806588735387885,112,0.1190223166843783,652,0.6928799149840595,16,0.0170031880977683,86,0.0913921360255047,143,0.1519659936238044,35,0.0661625708884688,36061015601,5120,621,0.1212890625,5120,514,0.100390625,5120,460,0.08984375,20561,0.020561,45766.2565050338,0.8687537474637954
360610157003,360610157003,Block Group 3; Census Tract 157; New York County; New York,Manhattan,1223,933,792,0.8488745980707395,526,186,0.3536121673003802,126,0.1030253475061324,38,0.0310711365494685,1127,0.9215044971381848,0,0.0,35,0.0286181520850367,0,0.0,35,0.037513397642015,36061015700,10219,450,0.0440356199236715,10669,966,0.0905426937857343,10669,388,0.0363670447089699,23680,0.02368,51646.95945945946,0.7070443334998678
360610158013,360610158013,Block Group 3; Census Tract 158.01; New York County; New York,Manhattan,1020,548,373,0.6806569343065694,667,257,0.3853073463268366,108,0.1058823529411764,280,0.2745098039215686,844,0.8274509803921568,0,0.0,17,0.0166666666666666,62,0.0607843137254901,0,0.0,36061015801,4968,295,0.0593800322061191,5188,374,0.0720894371626831,5188,57,0.0109868928296067,37351,0.037351,27308.505796364218,0.7684624704780478
360610158023,360610158023,Block Group 3; Census Tract 158.02; New York County; New York,Manhattan,1466,1104,1104,1.0,837,500,0.5973715651135006,65,0.0443383356070941,340,0.2319236016371077,1000,0.6821282401091405,55,0.0375170532060027,216,0.1473396998635743,91,0.0620736698499317,24,0.0217391304347826,36061015802,3444,297,0.0862369337979094,4212,226,0.0536562203228869,4212,123,0.0292022792022792,13326,0.013326,110010.505778178,0.746057685549077
360610159003,360610159003,Block Group 3; Census Tract 159; New York County; New York,Manhattan,1476,787,561,0.7128335451080051,608,165,0.2713815789473684,265,0.1795392953929539,288,0.1951219512195122,904,0.6124661246612466,0,0.0,462,0.3130081300813008,36,0.024390243902439,64,0.0813214739517153,36061015900,9194,481,0.0523167283010659,9194,760,0.0826626060474222,9194,236,0.0256689145094626,36573,0.036573,40357.640882618325,0.6909986455774197
360610160013,360610160013,Block Group 3; Census Tract 160.01; New York County; New York,Manhattan,400,190,73,0.3842105263157894,150,30,0.2,44,0.11,229,0.5725,340,0.85,0,0.0,28,0.07,0,0.0,0,0.0,36061016001,3118,86,0.0275817831943553,3118,274,0.0878768441308531,3118,58,0.018601667735728,37028,0.037028,10802.635843145728,0.8621566591237599
360610161003,360610161003,Block Group 3; Census Tract 161; New York County; New York,Manhattan,1056,692,629,0.9089595375722545,760,264,0.3473684210526316,84,0.0795454545454545,133,0.1259469696969697,837,0.7926136363636364,0,0.0,16,0.0151515151515151,101,0.0956439393939393,0,0.0,36061016100,5756,342,0.0594162612925642,5756,441,0.0766157053509381,5756,12,0.0020847810979847,22093,0.022093,47797.94505046847,0.7095992326194411
360610162003,360610162003,Block Group 3; Census Tract 162; New York County; New York,Manhattan,2089,511,511,1.0,175,46,0.2628571428571428,856,0.4097654380086166,93,0.0445189085686931,0,0.0,1376,0.6586883676400191,103,0.0493058879846816,490,0.234561991383437,96,0.1878669275929549,36061016200,9320,4456,0.4781115879828326,9320,1824,0.1957081545064377,9320,156,0.0167381974248927,39362,0.039362,53071.49026980336,0.7594036028360428
360610163003,360610163003,Block Group 3; Census Tract 163; New York County; New York,Manhattan,781,351,351,1.0,427,244,0.5714285714285714,141,0.1805377720870678,131,0.1677336747759283,533,0.6824583866837388,118,0.1510883482714468,62,0.0793854033290653,48,0.0614596670934699,0,0.0,36061016300,7191,399,0.0554860241969128,7213,476,0.0659919589629835,7213,90,0.0124774712324968,20774,0.020774,37595.070761528834,0.6721478359463484
360610164003,360610164003,Block Group 3; Census Tract 164; New York County; New York,Manhattan,1856,779,779,1.0,310,76,0.2451612903225806,739,0.3981681034482758,221,0.1190732758620689,83,0.0447198275862069,841,0.453125,217,0.1169181034482758,715,0.3852370689655172,19,0.024390243902439,36061016400,8285,3079,0.3716354858177429,8310,2098,0.2524669073405535,8310,320,0.0385078219013237,51420,0.05142,36094.90470633995,0.8247856045553182
360610165003,360610165003,Block Group 3; Census Tract 165; New York County; New York,Manhattan,1313,627,582,0.9282296650717704,635,294,0.462992125984252,284,0.2162985529322163,485,0.3693830921553694,1032,0.785986290936786,13,0.0099009900990099,108,0.0822543792840822,117,0.0891089108910891,0,0.0,36061016500,7098,689,0.097069597069597,7098,842,0.1186249647788109,7098,32,0.0045083122006198,23823,0.023823,55114.80502035848,0.6672596650173512
360610166003,360610166003,Block Group 3; Census Tract 166; New York County; New York,Manhattan,1625,683,674,0.986822840409956,795,485,0.610062893081761,199,0.1224615384615384,119,0.0732307692307692,805,0.4953846153846153,227,0.1396923076923077,93,0.0572307692307692,443,0.2726153846153846,19,0.027818448023426,36061016600,6760,2458,0.3636094674556213,6888,1381,0.2004936120789779,6888,392,0.056910569105691,24705,0.024705,65776.15867233353,0.7679167790913022
360610167003,360610167003,Block Group 3; Census Tract 167; New York County; New York,Manhattan,1690,765,538,0.7032679738562092,902,331,0.3669623059866962,294,0.1739644970414201,701,0.414792899408284,1376,0.8142011834319527,1,0.0005917159763313,45,0.0266272189349112,202,0.1195266272189349,0,0.0,36061016700,7859,452,0.0575136785850617,7884,673,0.0853627600202942,7884,236,0.0299340436326737,38496,0.038496,43900.665004156275,0.6851445414686155
360610168003,360610168003,Block Group 3; Census Tract 168; New York County; New York,Manhattan,790,233,233,1.0,186,121,0.6505376344086021,0,0.0,413,0.5227848101265823,277,0.350632911392405,256,0.3240506329113924,40,0.050632911392405,208,0.2632911392405063,45,0.1931330472103004,36061016800,4377,1503,0.343385880740233,4377,1000,0.2284669865204478,4377,132,0.0301576422206991,50334,0.050334,15695.15635554496,0.8528161013211415
360610169003,360610169003,Block Group 3; Census Tract 169; New York County; New York,Manhattan,1684,1108,1082,0.9765342960288808,1212,714,0.5891089108910891,227,0.1347980997624703,322,0.1912114014251781,1415,0.8402612826603325,118,0.0700712589073634,126,0.0748218527315914,0,0.0,0,0.0,36061016900,8042,515,0.0640387963193235,8056,537,0.0666583912611718,8056,153,0.0189920556107249,45874,0.045874,36709.24706805598,0.7826783894496818
360610016003,360610016003,Block Group 3; Census Tract 16; New York County; New York,Manhattan,2074,1127,1061,0.9414374445430346,606,177,0.292079207920792,299,0.144165863066538,874,0.4214079074252652,218,0.1051108968177435,42,0.0202507232401157,1798,0.866923818707811,16,0.0077145612343297,914,0.8110026619343389,36061001600,7205,1244,0.1726578764746703,7221,846,0.1171582883257166,7221,335,0.0463924664173937,36846,0.036846,56288.3352331325,0.7769894812591055
360610170003,360610170003,Block Group 3; Census Tract 170; New York County; New York,Manhattan,1690,617,564,0.9141004862236628,485,150,0.3092783505154639,547,0.3236686390532544,207,0.1224852071005917,299,0.1769230769230769,237,0.1402366863905325,140,0.0828402366863905,1014,0.6,120,0.1944894651539708,36061017000,8766,2696,0.3075519050878393,8791,1176,0.1337731771129564,8791,830,0.0944147423501308,38068,0.038068,44394.241882946306,0.7898223466341988
360610171003,360610171003,Block Group 3; Census Tract 171; New York County; New York,Manhattan,1238,555,477,0.8594594594594595,656,211,0.3216463414634146,161,0.1300484652665589,258,0.2084006462035541,1106,0.8933764135702746,81,0.0654281098546042,25,0.0201938610662358,7,0.005654281098546,0,0.0,36061017100,8295,1417,0.1708257986738999,8419,809,0.0960921724670388,8419,47,0.005582610761373,30347,0.030347,40794.8067354269,0.6806084509169601
360610172003,360610172003,Block Group 3; Census Tract 172; New York County; New York,Manhattan,867,425,425,1.0,375,169,0.4506666666666666,240,0.2768166089965398,103,0.1188004613610149,1,0.0011534025374855,281,0.3241061130334486,0,0.0,448,0.5167243367935409,0,0.0,36061017200,5624,1439,0.2558677098150782,5630,931,0.1653641207815275,5630,516,0.0916518650088809,39264,0.039264,22081.295843520784,0.9103944323142324
360610173003,360610173003,Block Group 3; Census Tract 173; New York County; New York,Manhattan,1614,1050,1008,0.96,768,530,0.6901041666666666,233,0.144361833952912,270,0.1672862453531598,867,0.5371747211895911,116,0.0718711276332094,232,0.1437422552664188,277,0.1716232961586121,119,0.1133333333333333,36061017300,9343,557,0.0596168254308038,9343,1055,0.1129187627100503,9343,120,0.0128438403082521,43799,0.043799,36850.15639626475,0.6556238279416778
360610174013,360610174013,Block Group 3; Census Tract 174.01; New York County; New York,Manhattan,2204,867,744,0.8581314878892734,1246,711,0.5706260032102729,444,0.2014519056261343,302,0.1370235934664246,524,0.2377495462794918,475,0.2155172413793103,329,0.1492740471869328,876,0.397459165154265,90,0.1038062283737024,36061017401,5275,1406,0.2665402843601895,5275,1674,0.317345971563981,5275,235,0.0445497630331753,24939,0.024939,88375.63655318979,0.8624863966504618
360610175003,360610175003,Block Group 3; Census Tract 175; New York County; New York,Manhattan,1581,797,695,0.8720200752823086,642,394,0.6137071651090342,152,0.0961416824794434,655,0.4142947501581278,1295,0.8191018342820999,132,0.0834914611005692,61,0.038583175205566,59,0.0373181530676786,0,0.0,36061017500,9742,321,0.0329501129131595,9760,1141,0.116905737704918,9760,229,0.0234631147540983,20734,0.020734,76251.56747371468,0.6771664674333724
360610177003,360610177003,Block Group 3; Census Tract 177; New York County; New York,Manhattan,1063,649,559,0.8613251155624037,495,316,0.6383838383838384,94,0.0884289746001881,318,0.2991533396048918,749,0.7046095954844779,190,0.1787394167450611,19,0.0178739416745061,52,0.0489181561618062,26,0.0400616332819722,36061017700,10030,1319,0.1315054835493519,10030,983,0.0980059820538384,10030,0,0.0,26950,0.02695,39443.41372912801,0.7024713519485855
360610178003,360610178003,Block Group 3; Census Tract 178; New York County; New York,Manhattan,877,556,556,1.0,450,328,0.7288888888888889,68,0.0775370581527936,108,0.1231470923603192,301,0.3432155074116305,149,0.169897377423033,134,0.1527936145952109,293,0.3340935005701254,83,0.1492805755395683,36061017800,3786,1131,0.2987321711568938,3786,364,0.0961436872688853,3786,655,0.1730058108821975,176609,0.176609,4965.7718462819,0.706780335680929
360610179003,360610179003,Block Group 3; Census Tract 179; New York County; New York,Manhattan,1084,493,288,0.5841784989858012,638,119,0.1865203761755486,181,0.1669741697416974,120,0.1107011070110701,978,0.9022140221402214,0,0.0,56,0.051660516605166,0,0.0,0,0.0,36061017900,9842,873,0.0887014834383255,9875,711,0.072,9875,877,0.0888101265822784,24248,0.024248,44704.71791487958,0.69330504970935
360610180003,360610180003,Block Group 3; Census Tract 180; New York County; New York,Manhattan,560,174,174,1.0,189,73,0.3862433862433862,198,0.3535714285714286,46,0.0821428571428571,48,0.0857142857142857,349,0.6232142857142857,0,0.0,159,0.2839285714285714,22,0.1264367816091954,36061018000,6980,2358,0.3378223495702006,6980,1256,0.1799426934097421,6980,560,0.0802292263610315,35097,0.035097,15955.779696270334,0.7717244871113429
360610181003,360610181003,Block Group 3; Census Tract 181; New York County; New York,Manhattan,1361,713,713,1.0,448,182,0.40625,199,0.1462160176340926,462,0.3394562821454812,937,0.6884643644379133,156,0.1146216017634092,0,0.0,129,0.0947832476120499,36,0.0504908835904628,36061018100,8408,698,0.0830161750713606,8408,1053,0.1252378686964795,8408,174,0.0206945765937202,24173,0.024173,56302.48624498407,0.9296218142311417
360610182003,360610182003,Block Group 3; Census Tract 182; New York County; New York,Manhattan,1492,576,493,0.8559027777777778,783,451,0.5759897828863346,279,0.1869973190348525,81,0.0542895442359249,589,0.3947721179624665,158,0.1058981233243967,135,0.0904825737265415,558,0.3739946380697051,21,0.0364583333333333,36061018200,7098,2791,0.3932093547478162,7266,1765,0.2429121937792458,7266,440,0.0605560143132397,51445,0.051445,29001.846632325785,0.720930338865284
360610183003,360610183003,Block Group 3; Census Tract 183; New York County; New York,Manhattan,1523,681,598,0.8781204111600588,885,739,0.8350282485875706,114,0.0748522652659225,322,0.211424819435325,983,0.6454366382140512,303,0.1989494418910046,1,0.0006565988181221,151,0.0991464215364412,22,0.0323054331864904,36061018300,8440,1463,0.1733412322274881,8440,991,0.1174170616113744,8440,268,0.0317535545023696,16374,0.016374,93013.31379015512,0.7946936499067105
360610184003,360610184003,Block Group 3; Census Tract 184; New York County; New York,Manhattan,2184,910,910,1.0,791,743,0.9393173198482933,678,0.3104395604395604,218,0.0998168498168498,0,0.0,1376,0.63003663003663,51,0.0233516483516483,748,0.3424908424908425,118,0.1296703296703296,36061018400,8225,2108,0.2562917933130699,8225,1316,0.16,8225,296,0.0359878419452887,36210,0.03621,60314.83015741508,0.6693006031221759
360610185003,360610185003,Block Group 3; Census Tract 185; New York County; New York,Manhattan,1785,1020,843,0.8264705882352941,979,503,0.5137895812053116,199,0.111484593837535,629,0.3523809523809524,1218,0.6823529411764706,0,0.0,297,0.1663865546218487,184,0.1030812324929972,23,0.0225490196078431,36061018500,5059,243,0.0480332081439019,5060,646,0.1276679841897233,5060,191,0.0377470355731225,18608,0.018608,95926.48323301808,0.8465624198914968
360610186003,360610186003,Block Group 3; Census Tract 186; New York County; New York,Manhattan,1839,725,725,1.0,756,561,0.7420634920634921,465,0.2528548123980424,261,0.1419249592169657,0,0.0,919,0.4997281131049483,0,0.0,920,0.5002718868950516,70,0.096551724137931,36061018600,6091,1794,0.294532917419143,6104,785,0.1286041939711664,6104,389,0.0637287024901703,33564,0.033564,54790.8473364319,0.7458535928324939
360610187003,360610187003,Block Group 3; Census Tract 187; New York County; New York,Manhattan,1014,362,362,1.0,543,236,0.434622467771639,125,0.1232741617357002,74,0.0729783037475345,546,0.5384615384615384,73,0.0719921104536489,45,0.044378698224852,130,0.1282051282051282,86,0.2375690607734806,36061018700,9862,952,0.0965321435814236,9907,860,0.0868073079640658,9907,205,0.0206924396891087,21914,0.021914,46271.789723464455,0.9090957772927364
360610188003,360610188003,Block Group 3; Census Tract 188; New York County; New York,Manhattan,1376,725,725,1.0,769,358,0.4655396618985695,63,0.0457848837209302,59,0.0428779069767441,69,0.0501453488372093,538,0.3909883720930232,36,0.0261627906976744,733,0.532703488372093,44,0.0606896551724137,36061018800,4676,1428,0.3053892215568862,4676,856,0.1830624465355004,4676,886,0.1894781864841745,37711,0.037711,36488.02736602052,0.8911221994265475
360610189003,360610189003,Block Group 3; Census Tract 189; New York County; New York,Manhattan,1567,696,696,1.0,295,241,0.8169491525423729,316,0.2016592214422463,176,0.1123165283982131,0,0.0,634,0.4045947670708359,0,0.0,933,0.595405232929164,149,0.2140804597701149,36061018900,9819,3133,0.3190752622466646,9747,1644,0.1686672822406894,9747,171,0.0175438596491228,42796,0.042796,36615.571548742875,0.6875504038941165
360610018003,360610018003,Block Group 3; Census Tract 18; New York County; New York,Manhattan,1143,500,484,0.968,777,249,0.3204633204633205,32,0.0279965004374453,71,0.0621172353455818,447,0.3910761154855643,37,0.0323709536307961,375,0.3280839895013123,271,0.237095363079615,18,0.036,36061001800,6386,1327,0.2077983088005011,6646,747,0.1123984351489617,6646,802,0.1206740896780018,40671,0.040671,28103.56273511839,0.8402317728670177
360610191003,360610191003,Block Group 3; Census Tract 191; New York County; New York,Manhattan,1066,501,397,0.7924151696606786,522,248,0.475095785440613,69,0.0647279549718574,455,0.4268292682926829,642,0.6022514071294559,138,0.1294559099437148,102,0.0956848030018761,74,0.0694183864915572,1,0.0019960079840319,36061019100,7906,742,0.0938527700480647,8008,1122,0.1401098901098901,8008,351,0.0438311688311688,16322,0.016322,65310.62369807622,0.8639210048735272
360610192003,360610192003,Block Group 3; Census Tract 192; New York County; New York,Manhattan,1628,660,660,1.0,460,285,0.6195652173913043,441,0.2708845208845208,334,0.2051597051597051,42,0.0257985257985257,550,0.3378378378378378,32,0.0196560196560196,903,0.5546683046683046,134,0.203030303030303,36061019200,3867,1814,0.4690974915955521,3868,899,0.2324198552223371,3868,357,0.09229576008273,33663,0.033663,48361.7027597065,0.7414807106675139
