TRACT_GEOID,borough,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate
36047102802,Brooklyn,0,0,,0,0,,0,0,
36047103401,Brooklyn,3637,1752,0.4817156997525433,3637,772,0.2122628540005499,3637,103,0.02832004399230135
36047103402,Brooklyn,0,0,,0,0,,0,0,
36047105801,Brooklyn,5635,1876,0.33291925465838507,5589,1865,0.3336911791018071,5589,128,0.022902129182322418
36047105804,Brooklyn,5933,1655,0.27894825551997304,5933,1908,0.32159110062363055,5933,133,0.022416989718523513
36047107001,Brooklyn,4670,568,0.12162740899357602,4672,522,0.11172945205479452,4672,50,0.010702054794520547
36047107002,Brooklyn,0,0,,0,0,,0,0,
36047107003,Brooklyn,0,0,,0,0,,0,0,
36047107800,Brooklyn,3687,273,0.07404393816110659,3687,508,0.13778139408733386,3687,74,0.02007051803634391
36047109800,Brooklyn,2257,652,0.28887904297740363,2348,215,0.09156729131175469,2348,121,0.05153321976149915
36047110400,Brooklyn,5199,1266,0.24350836699365264,5199,734,0.14118099634545106,5199,237,0.04558568955568378
36047110600,Brooklyn,4117,1607,0.3903327665776051,4117,1056,0.2564974495992227,4117,190,0.04615010930289046
36047111000,Brooklyn,2984,1052,0.35254691689008044,2984,785,0.26306970509383376,2984,72,0.024128686327077747
36047111600,Brooklyn,3519,783,0.22250639386189258,3535,272,0.07694483734087694,3535,362,0.1024045261669024
36047111800,Brooklyn,3872,686,0.1771694214876033,3872,223,0.05759297520661157,3872,214,0.05526859504132232
36047112000,Brooklyn,3249,386,0.1188057863958141,3249,171,0.05263157894736842,3249,212,0.06525084641428132
36047112200,Brooklyn,3500,818,0.2337142857142857,3500,502,0.14342857142857143,3500,104,0.029714285714285714
36047112400,Brooklyn,3319,412,0.12413377523350407,3380,349,0.10325443786982248,3380,215,0.06360946745562131
36047112600,Brooklyn,4328,1319,0.3047597042513863,4406,622,0.14117113027689515,4406,307,0.06967771221062188
36047112800,Brooklyn,3933,1119,0.28451563691838294,3933,465,0.11823035850495804,3933,156,0.03966437833714721
36047113000,Brooklyn,4448,781,0.1755845323741007,4490,502,0.11180400890868597,4490,221,0.049220489977728286
36047113200,Brooklyn,2637,565,0.2142586272279105,2637,383,0.14524080394387562,2637,0,0.0
36047113400,Brooklyn,2615,703,0.2688336520076482,2615,506,0.19349904397705545,2615,187,0.07151051625239006
36047114201,Brooklyn,1548,213,0.1375968992248062,1548,300,0.1937984496124031,1548,51,0.03294573643410853
36047114202,Brooklyn,2331,837,0.3590733590733591,2331,364,0.15615615615615616,2331,12,0.005148005148005148
36047114400,Brooklyn,2423,877,0.3619479983491539,2423,324,0.13371853074700785,2423,114,0.0470491126702435
36047114600,Brooklyn,3130,273,0.08722044728434505,3130,405,0.12939297124600638,3130,78,0.024920127795527155
36047115000,Brooklyn,2920,536,0.18356164383561643,2962,317,0.10702228224172856,2962,142,0.04794058068872384
36047115200,Brooklyn,2558,283,0.11063330727130571,2558,405,0.1583268178264269,2558,64,0.02501954652071931
36047115600,Brooklyn,4044,1493,0.369188921859545,4103,657,0.16012673653424322,4103,173,0.04216427004630758
36047115800,Brooklyn,2529,587,0.2321075523922499,2529,535,0.21154606563859232,2529,162,0.06405693950177936
36047116000,Brooklyn,2412,590,0.24461028192371476,2420,455,0.18801652892561985,2420,51,0.021074380165289255
36047116200,Brooklyn,2561,752,0.29363529871144084,2571,232,0.09023726176584987,2571,90,0.03500583430571762
36047116400,Brooklyn,3899,250,0.06411900487304437,3936,392,0.09959349593495935,3936,166,0.04217479674796748
36047116600,Brooklyn,2998,595,0.19846564376250833,2998,411,0.1370913942628419,2998,197,0.0657104736490994
36047116800,Brooklyn,2585,319,0.12340425531914893,2661,78,0.029312288613303268,2661,44,0.016535137166478767
36047117000,Brooklyn,1952,653,0.33452868852459017,1952,136,0.06967213114754098,1952,61,0.03125
36047117201,Brooklyn,1961,535,0.2728199898011219,1961,242,0.12340642529321774,1961,46,0.023457419683834777
36047117202,Brooklyn,4719,868,0.18393727484636577,4720,379,0.08029661016949152,4720,542,0.11483050847457626
36047117400,Brooklyn,3827,539,0.1408413901228116,3827,96,0.025084922916122288,3827,229,0.05983799320616671
36047117601,Brooklyn,3019,112,0.037098376946008614,3021,282,0.09334657398212512,3021,155,0.05130751406818934
36047117602,Brooklyn,3362,420,0.12492563950029745,3393,371,0.10934276451517831,3393,238,0.07014441497200118
36047117800,Brooklyn,1775,133,0.07492957746478873,1775,227,0.12788732394366198,1775,56,0.031549295774647886
36047118000,Brooklyn,0,0,,0,0,,0,0,
36047118201,Brooklyn,3638,738,0.2028587135788895,3674,220,0.059880239520958084,3674,133,0.0362003266194883
36047118202,Brooklyn,3288,678,0.2062043795620438,3288,206,0.06265206812652069,3288,206,0.06265206812652069
36047118400,Brooklyn,4826,833,0.1726067136344799,4826,459,0.09510982179859097,4826,905,0.1875259013675922
36047118600,Brooklyn,3082,382,0.12394548994159636,3099,532,0.17166828009035173,3099,196,0.0632462084543401
36047118800,Brooklyn,4760,776,0.16302521008403362,4778,248,0.05190456257848472,4778,185,0.03871912934282126
36047119000,Brooklyn,1783,550,0.30846887268648343,1772,165,0.09311512415349887,1772,91,0.051354401805869074
36047119200,Brooklyn,3885,450,0.11583011583011583,3885,435,0.11196911196911197,3885,335,0.08622908622908623
36047119400,Brooklyn,4816,1689,0.35070598006644516,4816,342,0.07101328903654484,4816,616,0.12790697674418605
36047119600,Brooklyn,5952,1185,0.19909274193548387,5972,663,0.11101808439383791,5972,262,0.04387139986604153
36047119800,Brooklyn,3268,1171,0.35832313341493266,3233,227,0.07021342406433653,3233,293,0.09062789978348283
36047120000,Brooklyn,2786,531,0.19059583632447955,2922,183,0.06262833675564682,2922,76,0.026009582477754964
36047120200,Brooklyn,1978,104,0.0525783619817998,1999,193,0.09654827413706854,1999,80,0.0400200100050025
36047120801,Brooklyn,4834,639,0.1321886636326024,4834,449,0.09288374017376913,4834,440,0.09102192800992967
36047120802,Brooklyn,5247,2101,0.40041928721174,5247,715,0.13626834381551362,5247,94,0.01791499904707452
36047120803,Brooklyn,1125,315,0.28,1125,145,0.1288888888888889,1125,41,0.036444444444444446
36047121000,Brooklyn,3738,1545,0.413322632423756,3738,680,0.1819154628143392,3738,211,0.05644729802033173
36047121400,Brooklyn,4512,1221,0.27061170212765956,4512,615,0.1363031914893617,4512,12,0.0026595744680851063
36047122000,Brooklyn,6991,350,0.050064368473751966,6955,663,0.09532710280373832,6955,456,0.06556434219985621
36047123700,Brooklyn,9642,3861,0.40043559427504666,9642,234,0.024268823895457373,9642,35,0.0036299522920555903
36047150200,Brooklyn,2869,112,0.03903799233182294,2884,192,0.06657420249653259,2884,126,0.043689320388349516
36047152200,Brooklyn,2912,107,0.036744505494505496,2913,180,0.061791967044284246,2913,13,0.004462753175420529
36047990100,Brooklyn,0,0,,0,0,,0,0,
36061000100,Manhattan,0,0,,0,0,,0,0,
36061000201,Manhattan,2642,1357,0.5136260408781226,2642,282,0.10673732021196064,2642,20,0.00757002271006813
36061000202,Manhattan,6601,1892,0.28662323890319646,6752,1431,0.2119372037914692,6752,243,0.035989336492890996
36061000500,Manhattan,0,0,,0,0,,0,0,
36061000600,Manhattan,10068,3492,0.3468414779499404,10068,1199,0.1190901867302344,10068,232,0.023043305522447356
36061000700,Manhattan,9134,344,0.037661484563170575,9134,53,0.005802496168162908,9134,150,0.016422158966498797
36061000800,Manhattan,8729,3460,0.39637988314812694,8747,925,0.10575054304332915,8747,314,0.03589802217903281
36061000900,Manhattan,1938,128,0.06604747162022703,1966,71,0.03611393692777213,1966,30,0.015259409969481181
36061001001,Manhattan,1745,69,0.03954154727793696,1745,109,0.06246418338108883,1745,0,0.0
36061001002,Manhattan,6494,3097,0.47690175546658453,6513,1092,0.16766467065868262,6513,321,0.04928604329801935
36061001200,Manhattan,4124,498,0.12075654704170707,4124,560,0.13579049466537343,4124,79,0.01915615906886518
36061001300,Manhattan,5062,600,0.1185302252074279,5062,67,0.013235875148162782,5062,536,0.10588700118530225
36061001401,Manhattan,3674,159,0.043277082199237885,3674,693,0.18862275449101795,3674,11,0.0029940119760479044
36061001402,Manhattan,3462,1039,0.3001155401502022,3463,679,0.19607276927519493,3463,274,0.07912214842622003
36061001501,Manhattan,6883,644,0.09356385297108818,7667,588,0.07669231772531629,7667,95,0.012390765618886135
36061001502,Manhattan,7414,430,0.057998381440517936,8373,397,0.047414307894422546,8373,321,0.038337513436044426
36061001600,Manhattan,7205,1244,0.17265787647467037,7221,846,0.11715828832571666,7221,335,0.04639246641739371
36061001800,Manhattan,6386,1327,0.2077983088005011,6646,747,0.11239843514896178,6646,802,0.1206740896780018
36061002000,Manhattan,5048,1790,0.35459587955625993,5048,1240,0.24564183835182252,5048,83,0.01644215530903328
36061002100,Manhattan,7441,69,0.00927294718451821,7441,318,0.042736191372127405,7441,85,0.011423195807015186
36061002201,Manhattan,6780,1971,0.2907079646017699,6780,1387,0.20457227138643067,6780,463,0.06828908554572272
36061002202,Manhattan,2492,324,0.13001605136436598,2494,222,0.08901363271852446,2494,171,0.06856455493183641
36061002400,Manhattan,4523,2178,0.48153880168030067,4523,1304,0.288304222860933,4523,184,0.04068096396197214
36061002500,Manhattan,4476,2408,0.5379803395889187,4476,904,0.20196604110813227,4476,148,0.03306523681858802
36061002601,Manhattan,4199,1382,0.3291259823767564,4199,1094,0.2605382233865206,4199,253,0.06025244105739462
36061002602,Manhattan,3528,567,0.16071428571428573,3528,689,0.19529478458049887,3528,117,0.03316326530612245
36061002700,Manhattan,1095,99,0.09041095890410959,1095,268,0.2447488584474886,1095,50,0.045662100456621
36061002800,Manhattan,6483,1262,0.19466296467684713,6497,1636,0.2518085270124673,6497,167,0.025704171155918117
36061002901,Manhattan,88,58,0.6590909090909091,88,59,0.6704545454545454,88,0,0.0
36061002902,Manhattan,3492,1152,0.32989690721649484,3493,521,0.1491554537646722,3493,308,0.08817635270541083
36061003001,Manhattan,4256,790,0.18562030075187969,4270,582,0.13629976580796252,4270,187,0.04379391100702576
36061003002,Manhattan,2833,622,0.21955524179315214,2833,414,0.14613483939286975,2833,79,0.027885633603953405
36061003100,Manhattan,1682,237,0.14090368608799048,2910,113,0.038831615120274915,2910,108,0.03711340206185567
36061003200,Manhattan,7866,1135,0.14429188914314772,7866,1007,0.1280193236714976,7866,361,0.04589371980676329
36061003300,Manhattan,5951,206,0.03461603091917325,5951,241,0.04049739539573181,5951,210,0.03528818685935137
36061003400,Manhattan,6990,1200,0.17167381974248927,6990,574,0.0821173104434907,6990,327,0.046781115879828326
36061003601,Manhattan,3050,607,0.19901639344262295,3019,618,0.2047035442199404,3019,135,0.04471679364027824
36061003602,Manhattan,3107,750,0.2413904087544255,3415,333,0.09751098096632503,3415,119,0.034846266471449484
36061003700,Manhattan,3460,152,0.04393063583815029,3460,202,0.05838150289017341,3460,30,0.008670520231213872
36061003800,Manhattan,7018,1245,0.1774009689370191,7254,629,0.08671078025916736,7254,234,0.03225806451612903
36061003900,Manhattan,5699,1061,0.1861730128092648,5699,745,0.13072468854184946,5699,57,0.010001754693805931
36061004001,Manhattan,3082,334,0.10837118754055808,3221,272,0.08444582427817449,3221,173,0.053710027941633036
36061004002,Manhattan,4684,877,0.1872331340734415,6268,300,0.047862156987874924,6268,111,0.01770899808551372
36061004100,Manhattan,6495,871,0.13410315627405697,6889,565,0.08201480621280302,6889,380,0.055160400638699376
36061004200,Manhattan,2165,358,0.1653579676674365,5133,110,0.02142996298460939,5133,31,0.006039353204753555
36061004300,Manhattan,3524,611,0.17338251986379113,3524,368,0.10442678774120318,3524,233,0.06611804767309876
36061004400,Manhattan,16963,1589,0.09367446795967695,16963,947,0.05582738902316807,16963,510,0.03006543653834817
36061004500,Manhattan,957,127,0.13270637408568442,957,49,0.051201671891327065,957,38,0.03970741901776385
36061004700,Manhattan,2187,137,0.06264288980338363,2187,22,0.010059442158207591,2187,88,0.040237768632830365
36061004800,Manhattan,6012,589,0.09797072521623419,6931,431,0.062184388977059586,6931,44,0.0063482902900014425
36061004900,Manhattan,4191,319,0.07611548556430446,4203,435,0.10349750178443969,4203,48,0.011420413990007138
36061005000,Manhattan,4706,388,0.08244793880152997,4774,218,0.04566401340594889,4774,25,0.005236698785085882
36061005200,Manhattan,2625,152,0.0579047619047619,3543,96,0.027095681625740897,3543,40,0.011289867344058707
36061005400,Manhattan,4427,390,0.08809577592048791,4427,504,0.1138468488818613,4427,120,0.02710639259091936
36061005501,Manhattan,4686,553,0.11801109688433632,5346,364,0.06808829031051253,5346,199,0.03722409277964833
36061005502,Manhattan,1899,181,0.09531332280147446,1899,177,0.09320695102685624,1899,14,0.00737230121116377
36061005600,Manhattan,3754,752,0.2003196590303676,3822,365,0.09549973835688122,3822,96,0.02511773940345369
36061005700,Manhattan,2589,214,0.08265739667825416,2600,165,0.06346153846153846,2600,26,0.01
36061005800,Manhattan,3986,541,0.13572503763171098,3986,184,0.04616156547917712,3986,0,0.0
36061005900,Manhattan,4217,261,0.061892340526440597,5120,386,0.075390625,5120,242,0.047265625
36061006000,Manhattan,5077,246,0.048453811305889306,5077,596,0.1173921607248375,5077,185,0.03643884183572976
36061006100,Manhattan,3603,249,0.06910907577019151,5319,216,0.04060913705583756,5319,46,0.008648242150780222
36061006200,Manhattan,3205,612,0.19095163806552262,3759,441,0.11731843575418995,3759,158,0.04203245544027667
36061006300,Manhattan,5544,587,0.10588023088023088,5759,595,0.1033165480118076,5759,125,0.02170515714533773
36061006400,Manhattan,7421,1375,0.18528500202129092,7726,693,0.08969712658555527,7726,328,0.042454051255500905
36061006500,Manhattan,4436,258,0.058160504959422904,5560,289,0.05197841726618705,5560,215,0.03866906474820144
36061006600,Manhattan,10552,1698,0.16091736163760426,11032,1602,0.14521392313270487,11032,252,0.02284263959390863
36061006700,Manhattan,4587,289,0.06300414214083279,4587,432,0.09417920209287116,4587,207,0.04512753433616743
36061006800,Manhattan,5289,576,0.10890527509926262,6430,486,0.07558320373250389,6430,177,0.027527216174183515
36061006900,Manhattan,2333,84,0.03600514359194171,2681,44,0.01641178664677359,2681,181,0.06751212234240955
36061007001,Manhattan,3841,85,0.022129653736006248,3997,310,0.07755816862646986,3997,83,0.020765574180635477
36061007002,Manhattan,3479,278,0.0799080195458465,3479,336,0.096579476861167,3479,33,0.009485484334578902
36061007100,Manhattan,5166,201,0.038908246225319396,5231,160,0.030586885872682087,5231,159,0.030395717835977824
36061007200,Manhattan,6899,446,0.06464705029714451,7108,157,0.02208778840742825,7108,134,0.018851997749015192
36061007300,Manhattan,5393,572,0.10606341553866122,5393,136,0.025217875023178193,5393,97,0.017986278509178565
36061007400,Manhattan,4748,641,0.13500421229991574,5355,279,0.052100840336134456,5355,153,0.02857142857142857
36061007500,Manhattan,3898,274,0.07029245767060031,3898,506,0.1298101590559261,3898,82,0.02103642893791688
36061007600,Manhattan,2351,240,0.10208421948107188,2362,201,0.0850973751058425,2362,74,0.03132938187976291
36061007700,Manhattan,5600,262,0.046785714285714285,5600,359,0.06410714285714286,5600,91,0.01625
36061007800,Manhattan,7991,532,0.06657489675885371,8011,536,0.06690800149794034,8011,100,0.012482836100362002
36061007900,Manhattan,4458,305,0.06841633019291161,4458,386,0.08658591296545536,4458,0,0.0
36061008000,Manhattan,5200,343,0.06596153846153846,5313,236,0.044419348767174856,5313,152,0.028609072087332956
36061008100,Manhattan,6162,445,0.07221681272314184,6167,464,0.07523917626074267,6167,78,0.012647964974866224
36061008200,Manhattan,3450,199,0.057681159420289854,3450,248,0.07188405797101449,3450,36,0.010434782608695653
36061008300,Manhattan,3614,816,0.22578859988931932,3614,793,0.21942446043165467,3614,193,0.053403431101272825
36061008400,Manhattan,1731,140,0.08087810514153669,1765,153,0.086685552407932,1765,125,0.0708215297450425
36061008601,Manhattan,3309,569,0.17195527349652462,3332,188,0.056422569027611044,3332,124,0.03721488595438175
36061008602,Manhattan,0,0,,0,0,,0,0,
36061008603,Manhattan,4970,200,0.04024144869215292,4970,387,0.0778672032193159,4970,23,0.004627766599597585
36061008700,Manhattan,5376,577,0.10732886904761904,5376,242,0.04501488095238095,5376,227,0.042224702380952384
36061008800,Manhattan,7567,754,0.09964318752477865,7567,542,0.07162680058147218,7567,95,0.012554513017047707
36061008900,Manhattan,5365,725,0.13513513513513514,5877,316,0.053768929726050706,5877,147,0.025012761613067893
36061009000,Manhattan,7221,627,0.08683007893643539,7239,487,0.06727448542616384,7239,341,0.04710595386103053
36061009100,Manhattan,6536,944,0.14443084455324356,6536,1117,0.17089963280293757,6536,110,0.016829865361077112
36061009200,Manhattan,1344,88,0.06547619047619048,1387,33,0.023792357606344627,1387,25,0.01802451333813987
36061009300,Manhattan,9535,1180,0.12375458835867856,9535,1192,0.12501310959622444,9535,145,0.015207131620346093
36061009400,Manhattan,70,20,0.2857142857142857,70,0,0.0,70,0,0.0
36061009500,Manhattan,2635,300,0.11385199240986717,3765,125,0.033200531208499334,3765,44,0.011686586985391767
36061009600,Manhattan,369,166,0.44986449864498645,560,78,0.1392857142857143,560,0,0.0
36061009700,Manhattan,4871,840,0.17244918907821802,4875,973,0.1995897435897436,4875,103,0.021128205128205128
36061009800,Manhattan,8855,1073,0.12117447769621682,8874,867,0.09770114942528736,8874,334,0.03763804372323642
36061009901,Manhattan,1946,45,0.023124357656731757,1948,123,0.06314168377823409,1948,3,0.001540041067761807
36061009902,Manhattan,4019,369,0.0918138840507589,4019,270,0.06718089076884798,4019,194,0.04827071410798706
36061009903,Manhattan,1465,121,0.08259385665529011,1465,27,0.018430034129692834,1465,103,0.07030716723549488
36061010000,Manhattan,1618,122,0.0754017305315204,1618,90,0.05562422744128554,1618,64,0.03955500618046971
36061010100,Manhattan,1862,350,0.18796992481203006,1862,146,0.07841031149301826,1862,85,0.04564983888292159
36061010200,Manhattan,267,11,0.04119850187265917,262,3,0.011450381679389313,262,5,0.019083969465648856
36061010300,Manhattan,2761,101,0.03658094893154654,3410,44,0.012903225806451613,3410,76,0.022287390029325515
36061010400,Manhattan,1057,26,0.02459791863765374,1058,93,0.08790170132325142,1058,11,0.010396975425330813
36061010601,Manhattan,7753,273,0.03521217593189733,7753,645,0.08319360247646072,7753,33,0.004256416870888688
36061010602,Manhattan,5199,462,0.08886324293133295,5214,263,0.050441120061373225,5214,88,0.016877637130801686
36061010801,Manhattan,3013,205,0.06803849983405244,3160,303,0.09588607594936709,3160,79,0.025
36061010802,Manhattan,4136,383,0.09260154738878143,4136,310,0.07495164410058026,4136,0,0.0
36061010803,Manhattan,1922,105,0.05463059313215401,1922,128,0.06659729448491156,1922,48,0.02497398543184183
36061010900,Manhattan,208,59,0.28365384615384615,208,5,0.02403846153846154,208,3,0.014423076923076924
36061011000,Manhattan,6760,110,0.016272189349112426,6760,473,0.06997041420118343,6760,38,0.005621301775147929
36061011100,Manhattan,4695,705,0.1501597444089457,4711,476,0.10104011887072809,4711,292,0.0619825939291021
36061011201,Manhattan,862,119,0.13805104408352667,862,102,0.11832946635730858,862,8,0.009280742459396751
36061011202,Manhattan,518,13,0.025096525096525095,518,40,0.07722007722007722,518,10,0.019305019305019305
36061011203,Manhattan,986,38,0.038539553752535496,986,81,0.0821501014198783,986,14,0.014198782961460446
36061011300,Manhattan,136,74,0.5441176470588235,136,25,0.18382352941176472,136,5,0.03676470588235294
36061011401,Manhattan,1026,197,0.19200779727095516,1026,111,0.10818713450292397,1026,2,0.001949317738791423
36061011402,Manhattan,2298,76,0.03307223672758921,2298,284,0.12358572671888599,2298,23,0.010008703220191472
36061011500,Manhattan,3910,781,0.19974424552429668,3947,352,0.0891816569546491,3947,238,0.060298961236382065
36061011600,Manhattan,2607,316,0.12121212121212122,2710,369,0.13616236162361622,2710,24,0.008856088560885609
36061011700,Manhattan,5363,485,0.09043445832556404,5363,297,0.05537945179936603,5363,249,0.04642923736714526
36061011800,Manhattan,9264,676,0.0729706390328152,9264,1485,0.16029792746113988,9264,56,0.006044905008635579
36061011900,Manhattan,1319,604,0.4579226686884003,1352,623,0.46079881656804733,1352,50,0.03698224852071006
36061012000,Manhattan,3489,280,0.08025222126683863,3489,280,0.08025222126683863,3489,16,0.004585841215247922
36061012101,Manhattan,3207,945,0.29466791393826003,3207,349,0.10882444652323044,3207,219,0.06828811973807297
36061012102,Manhattan,4984,536,0.10754414125200643,5029,1350,0.26844303042354345,5029,88,0.01749850864983098
36061012200,Manhattan,3103,65,0.020947470190138574,3103,297,0.09571382533032549,3103,0,0.0
36061012400,Manhattan,8258,445,0.053887139743279244,8670,722,0.08327566320645906,8670,142,0.01637831603229527
36061012500,Manhattan,2680,324,0.1208955223880597,2680,245,0.0914179104477612,2680,161,0.060074626865671645
36061012601,Manhattan,7014,308,0.043912175648702596,7014,534,0.07613344739093242,7014,70,0.00998003992015968
36061012602,Manhattan,4980,118,0.023694779116465864,4980,280,0.05622489959839357,4980,0,0.0
36061012700,Manhattan,6307,709,0.11241477723164738,6307,840,0.13318534961154274,6307,356,0.056445219597272875
36061012800,Manhattan,5163,161,0.031183420491962037,5163,413,0.07999225256633741,5163,56,0.01084640712763897
36061012901,Manhattan,6762,526,0.07778763679384798,6806,288,0.04231560387893035,6806,67,0.009844255069056715
36061012902,Manhattan,2383,451,0.1892572387746538,2594,126,0.04857363145720894,2594,161,0.062066306861989204
36061013000,Manhattan,3311,381,0.11507097553609182,3336,416,0.12470023980815348,3336,45,0.013489208633093525
36061013100,Manhattan,3470,313,0.09020172910662824,3485,458,0.13142037302725967,3485,92,0.026398852223816355
36061013201,Manhattan,2351,57,0.024245002126754574,2351,348,0.14802211824755424,2351,62,0.026371756699276903
36061013202,Manhattan,3616,447,0.12361725663716815,3616,407,0.11255530973451328,3616,24,0.00663716814159292
36061013203,Manhattan,4276,1437,0.3360617399438728,4276,133,0.031103835360149674,4276,144,0.03367633302151544
36061013300,Manhattan,6146,712,0.11584770582492677,6146,293,0.047673283436381386,6146,285,0.04637162382037097
36061013400,Manhattan,10399,1010,0.09712472353110876,10475,840,0.0801909307875895,10475,90,0.008591885441527447
36061013501,Manhattan,4872,396,0.0812807881773399,4854,397,0.08178821590440874,4854,271,0.055830243098475486
36061013502,Manhattan,5873,1196,0.20364379363187468,5873,804,0.13689766729099268,5873,143,0.024348714455985018
36061013601,Manhattan,1979,44,0.02223345123799899,1979,359,0.18140474987367358,1979,19,0.009600808489135927
36061013602,Manhattan,6373,83,0.013023693707829907,6373,287,0.04503373607406245,6373,16,0.002510591558135886
36061013603,Manhattan,4442,256,0.05763169743358847,4459,348,0.07804440457501682,4459,0,0.0
36061013604,Manhattan,4030,201,0.049875930521091814,4030,392,0.09727047146401985,4030,66,0.016377171215880892
36061013700,Manhattan,6557,503,0.07671191093487875,6600,540,0.08181818181818182,6600,71,0.010757575757575757
36061013800,Manhattan,11161,609,0.05456500313591972,11161,453,0.0405877609533196,11161,451,0.040408565540722155
36061013900,Manhattan,9918,396,0.039927404718693285,9952,1678,0.16860932475884244,9952,203,0.02039790996784566
36061014000,Manhattan,8030,431,0.05367372353673724,8030,569,0.07085927770859278,8030,160,0.019925280199252802
36061014200,Manhattan,3979,260,0.06534305101784368,3979,230,0.057803468208092484,3979,167,0.04197034430761498
36061014300,Manhattan,0,0,,0,0,,0,0,
36061014401,Manhattan,5006,266,0.05313623651618058,5006,336,0.06711945665201757,5006,65,0.012984418697562925
36061014402,Manhattan,6799,530,0.07795264009413148,6799,606,0.08913075452272393,6799,251,0.03691719370495661
36061014500,Manhattan,6020,369,0.06129568106312292,7297,338,0.04632040564615596,7297,316,0.04330546800054817
36061014601,Manhattan,3922,504,0.12850586435492095,3922,367,0.09357470678225395,3922,58,0.014788373278939317
36061014602,Manhattan,8144,549,0.06741159135559921,8144,1245,0.15287328094302555,8144,199,0.02443516699410609
36061014700,Manhattan,2840,192,0.0676056338028169,2840,250,0.0880281690140845,2840,70,0.02464788732394366
36061014801,Manhattan,3127,87,0.02782219379597058,3127,291,0.09306044131755677,3127,36,0.011512631915574032
36061014802,Manhattan,7150,269,0.03762237762237762,7150,478,0.06685314685314685,7150,720,0.1006993006993007
36061014900,Manhattan,5681,518,0.09118113008273192,6074,467,0.07688508396443859,6074,60,0.009878169245966415
36061015001,Manhattan,2141,74,0.03456328818309201,2141,196,0.09154600653900047,2141,103,0.04810836057916861
36061015002,Manhattan,4904,149,0.03038336052202284,4904,317,0.06464110929853181,4904,40,0.008156606851549755
36061015101,Manhattan,3415,1634,0.47847730600292826,3476,487,0.1401035673187572,3476,16,0.004602991944764097
36061015102,Manhattan,9611,1849,0.19238372697950265,9611,867,0.09020913536572678,9611,779,0.08105296014982832
36061015200,Manhattan,7667,1604,0.20920829529150906,7667,1367,0.1782965958001826,7667,241,0.03143341593843746
36061015301,Manhattan,4799,188,0.039174828089185244,4799,334,0.06959783288185038,4799,310,0.06459679099812461
36061015302,Manhattan,5448,335,0.06149045521292217,5448,435,0.07984581497797356,5448,167,0.03065345080763583
36061015401,Manhattan,4594,155,0.03373966042664345,4563,629,0.1378479070786763,4563,445,0.0975235590620206
36061015402,Manhattan,3724,274,0.07357679914070892,3724,243,0.06525241675617616,3724,80,0.021482277121374866
36061015403,Manhattan,5055,555,0.10979228486646884,5055,556,0.10999010880316518,5055,138,0.027299703264094956
36061015501,Manhattan,4969,485,0.09760515194204065,4969,350,0.07043670758703964,4969,103,0.020728516804185953
36061015502,Manhattan,5500,697,0.12672727272727272,5500,590,0.10727272727272727,5500,73,0.013272727272727273
36061015601,Manhattan,5120,621,0.1212890625,5120,514,0.100390625,5120,460,0.08984375
36061015602,Manhattan,2241,398,0.17759928603302097,2241,262,0.11691209281570727,2241,210,0.09370816599732262
36061015700,Manhattan,10219,450,0.04403561992367159,10669,966,0.09054269378573437,10669,388,0.03636704470896991
36061015801,Manhattan,4968,295,0.05938003220611916,5188,374,0.07208943716268311,5188,57,0.010986892829606784
36061015802,Manhattan,3444,297,0.08623693379790941,4212,226,0.05365622032288699,4212,123,0.0292022792022792
36061015900,Manhattan,9194,481,0.052316728301065915,9194,760,0.08266260604742223,9194,236,0.025668914509462692
36061016001,Manhattan,3118,86,0.027581783194355357,3118,274,0.08787684413085312,3118,58,0.01860166773572803
36061016002,Manhattan,2555,170,0.06653620352250489,3183,278,0.08733898837574615,3183,114,0.03581526861451461
36061016100,Manhattan,5756,342,0.05941626129256428,5756,441,0.07661570535093815,5756,12,0.0020847810979847115
36061016200,Manhattan,9320,4456,0.4781115879828326,9320,1824,0.19570815450643778,9320,156,0.016738197424892704
36061016300,Manhattan,7191,399,0.05548602419691281,7213,476,0.0659919589629835,7213,90,0.01247747123249688
36061016400,Manhattan,8285,3079,0.3716354858177429,8310,2098,0.25246690734055355,8310,320,0.03850782190132371
36061016500,Manhattan,7098,689,0.09706959706959707,7098,842,0.11862496477881093,7098,32,0.004508312200619893
36061016600,Manhattan,6760,2458,0.3636094674556213,6888,1381,0.20049361207897792,6888,392,0.056910569105691054
36061016700,Manhattan,7859,452,0.05751367858506171,7884,673,0.08536276002029426,7884,236,0.029934043632673768
36061016800,Manhattan,4377,1503,0.343385880740233,4377,1000,0.2284669865204478,4377,132,0.03015764222069911
36061016900,Manhattan,8042,515,0.06403879631932355,8056,537,0.0666583912611718,8056,153,0.018992055610724926
36061017000,Manhattan,8766,2696,0.30755190508783936,8791,1176,0.13377317711295644,8791,830,0.09441474235013081
36061017100,Manhattan,8295,1417,0.17082579867389994,8419,809,0.09609217246703884,8419,47,0.005582610761373084
36061017200,Manhattan,5624,1439,0.2558677098150782,5630,931,0.16536412078152754,5630,516,0.09165186500888099
36061017300,Manhattan,9343,557,0.05961682543080381,9343,1055,0.1129187627100503,9343,120,0.012843840308252167
